,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8625279661499914,1.7908880687594393,0.893669606836504,1.7445378533875966,0.8957255159657529,1.8699577341221205,{'criterion': 'friedman_mse'}
1,CFCs,DT_total,0.8625279661499914,1.7908880687594393,0.893669606836504,1.7445378533875966,0.8801475435523982,1.5450611812822583,{'criterion': 'friedman_mse'}
2,Methane,DT_total,0.8625279661499914,1.7908880687594393,0.893669606836504,1.7445378533875966,0.8969272724661241,1.704229665423903,{'criterion': 'friedman_mse'}
3,E&E,DT_total,0.8625279661499914,1.7908880687594393,0.893669606836504,1.7445378533875966,0.8544267124208776,1.2560026725596063,{'criterion': 'friedman_mse'}
4,CO2,GBR_total,0.9171157587656374,1.061274237369868,0.9324281606779199,0.9923454244079273,0.9440244815539001,0.9004989940216009,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9171157587656374,1.061274237369868,0.9324281606779199,0.9923454244079273,0.9388075499388251,0.5212983838551066,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9171157587656374,1.061274237369868,0.9324281606779199,0.9923454244079273,0.9091701924528747,1.3548154670922734,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9171157587656374,1.061274237369868,0.9324281606779199,0.9923454244079273,0.8992180181228598,0.7665213133615822,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9184902112432545,1.0792578911383146,0.9426185594396824,0.8759092398501828,0.9422371811343928,0.9895047585772435,{'n_estimators': 100}
9,CFCs,BG_total,0.9184902112432545,1.0792578911383146,0.9426185594396824,0.8759092398501828,0.955183108747196,0.38479027153642925,{'n_estimators': 100}
10,Methane,BG_total,0.9184902112432545,1.0792578911383146,0.9426185594396824,0.8759092398501828,0.9502072401945588,0.7414617482070457,{'n_estimators': 100}
11,E&E,BG_total,0.9184902112432545,1.0792578911383146,0.9426185594396824,0.8759092398501828,0.9086237110979551,0.6810693267514055,{'n_estimators': 100}
12,CO2,ETR_total,0.9280764207138608,0.9554062784592678,0.9515364909620064,0.7541749590883938,0.9529720956199396,0.8248829398894247,{'n_estimators': 200}
13,CFCs,ETR_total,0.9280764207138608,0.9554062784592678,0.9515364909620064,0.7541749590883938,0.9603318142606218,0.29194075026905697,{'n_estimators': 200}
14,Methane,ETR_total,0.9280764207138608,0.9554062784592678,0.9515364909620064,0.7541749590883938,0.9519148900903773,0.7167703189923951,{'n_estimators': 200}
15,E&E,ETR_total,0.9280764207138608,0.9554062784592678,0.9515364909620064,0.7541749590883938,0.9295282107854601,0.5626991022015152,{'n_estimators': 200}
