,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8794499935075161,1.607004018817279,0.8876756586680553,1.7236216805046494,0.909353323759184,1.6431770363068752,{'criterion': 'squared_error'}
1,CFCs,DT_total,0.8794499935075161,1.607004018817279,0.8876756586680553,1.7236216805046494,0.8305643708835098,2.575345064119539,{'criterion': 'squared_error'}
2,Methane,DT_total,0.8794499935075161,1.607004018817279,0.8876756586680553,1.7236216805046494,0.8351738368800606,1.983950370934002,{'criterion': 'squared_error'}
3,E&E,DT_total,0.8794499935075161,1.607004018817279,0.8876756586680553,1.7236216805046494,0.8171983604270231,1.4195726189745634,{'criterion': 'squared_error'}
4,CO2,GBR_total,0.9168486682516761,1.1006134271442412,0.9258826183945519,1.0380029671709745,0.9431658969948031,0.9335359562709576,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9168486682516761,1.1006134271442412,0.9258826183945519,1.0380029671709745,0.9622187167311016,0.3847177084332921,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9168486682516761,1.1006134271442412,0.9258826183945519,1.0380029671709745,0.875600763927463,1.3830910725685435,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9168486682516761,1.1006134271442412,0.9258826183945519,1.0380029671709745,0.8754757874279697,0.9223358180530987,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9301366441657729,0.9325253736036861,0.9347395438698478,0.9077413594759081,0.9506909293133572,0.8159210549264645,{'n_estimators': 100}
9,CFCs,BG_total,0.9301366441657729,0.9325253736036861,0.9347395438698478,0.9077413594759081,0.7845838316320276,1.5438879570823594,{'n_estimators': 100}
10,Methane,BG_total,0.9301366441657729,0.9325253736036861,0.9347395438698478,0.9077413594759081,0.9058990714972772,1.037087964682389,{'n_estimators': 100}
11,E&E,BG_total,0.9301366441657729,0.9325253736036861,0.9347395438698478,0.9077413594759081,0.8630127016549207,0.9866060723555271,{'n_estimators': 100}
12,CO2,ETR_total,0.9378871689489614,0.8268252678945981,0.9398510556421902,0.841000365492829,0.9562356594185758,0.7324712611537323,{'n_estimators': 200}
13,CFCs,ETR_total,0.9378871689489614,0.8268252678945981,0.9398510556421902,0.841000365492829,0.5133002958014983,2.3340987588682345,{'n_estimators': 200}
14,Methane,ETR_total,0.9378871689489614,0.8268252678945981,0.9398510556421902,0.841000365492829,0.9095196616136627,0.991725294664997,{'n_estimators': 200}
15,E&E,ETR_total,0.9378871689489614,0.8268252678945981,0.9398510556421902,0.841000365492829,0.8885575625293681,0.814844399122618,{'n_estimators': 200}
16,CO2,RF_total,0.9303258584379807,0.9299222520686531,0.9354911827315108,0.9018630204006479,0.9516363127365045,0.8048072190338851,{'n_estimators': 200}
