,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8856965699630001,1.5707593122638839,0.8952683702460125,1.440867963890579,0.9086472906777238,1.5086534010765449,{'criterion': 'squared_error'}
1,CFCs,DT_total,0.8856965699630001,1.5707593122638839,0.8952683702460125,1.440867963890579,0.851541290512509,1.3523104633280782,{'criterion': 'squared_error'}
2,Methane,DT_total,0.8856965699630001,1.5707593122638839,0.8952683702460125,1.440867963890579,0.841188208031201,1.347538746931337,{'criterion': 'squared_error'}
3,E&E,DT_total,0.8856965699630001,1.5707593122638839,0.8952683702460125,1.440867963890579,0.8629504051971396,1.3064849449159477,{'criterion': 'squared_error'}
4,CO2,GBR_total,0.9264848413776445,0.9980995967577069,0.9350316848727682,0.8065936021362629,0.9386313972306971,0.9002689491903197,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9264848413776445,0.9980995967577069,0.9350316848727682,0.8065936021362629,0.9495178904289983,0.347561634802639,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9264848413776445,0.9980995967577069,0.9350316848727682,0.8065936021362629,0.9166761287179916,0.7002253784742187,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9264848413776445,0.9980995967577069,0.9350316848727682,0.8065936021362629,0.9259108886411447,0.6263537116094382,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9316634797873536,0.9332666678809016,0.9365368885145606,0.8059774567156843,0.9426932079823664,0.877156923591592,{'n_estimators': 100}
9,CFCs,BG_total,0.9316634797873536,0.9332666678809016,0.9365368885145606,0.8059774567156843,0.9023685576791701,0.8256975996883849,{'n_estimators': 100}
10,Methane,BG_total,0.9316634797873536,0.9332666678809016,0.9365368885145606,0.8059774567156843,0.915381160008329,0.667967152362125,{'n_estimators': 100}
11,E&E,BG_total,0.9316634797873536,0.9332666678809016,0.9365368885145606,0.8059774567156843,0.9123197512410604,0.7315003187129724,{'n_estimators': 100}
12,CO2,ETR_total,0.9382521421236856,0.8453667382691007,0.9395796652083668,0.7597603986127047,0.9452305316171747,0.8301499709550846,{'n_estimators': 200}
13,CFCs,ETR_total,0.9382521421236856,0.8453667382691007,0.9395796652083668,0.7597603986127047,0.9202607250008299,0.5927178566632101,{'n_estimators': 200}
14,Methane,ETR_total,0.9382521421236856,0.8453667382691007,0.9395796652083668,0.7597603986127047,0.9156617489016521,0.6725826095381624,{'n_estimators': 200}
15,E&E,ETR_total,0.9382521421236856,0.8453667382691007,0.9395796652083668,0.7597603986127047,0.9249454497929562,0.611525658635396,{'n_estimators': 200}
16,CO2,RF_total,0.9318447504539815,0.9313302714012858,0.9365499759340352,0.8073588932132554,0.9429821268760024,0.8739425318765651,{'n_estimators': 180}
17,CFCs,RF_total,0.9318447504539815,0.9313302714012858,0.9365499759340352,0.8073588932132554,0.8984039827497091,0.8606884326456246,{'n_estimators': 180}
18,Methane,RF_total,0.9318447504539815,0.9313302714012858,0.9365499759340352,0.8073588932132554,0.9134765640634366,0.6846634851936236,{'n_estimators': 180}
19,E&E,RF_total,0.9318447504539815,0.9313302714012858,0.9365499759340352,0.8073588932132554,0.9143544274513838,0.7186635953962202,{'n_estimators': 180}
20,CO2,LGBM_total,0.9382354602053569,0.8476664895291227,0.9512943337117936,0.6142475571054328,0.9565519193250887,0.6542050451443084,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
21,CFCs,LGBM_total,0.9382354602053569,0.8476664895291227,0.9512943337117936,0.6142475571054328,0.948902484331232,0.3051610221952135,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
22,Methane,LGBM_total,0.9382354602053569,0.8476664895291227,0.9512943337117936,0.6142475571054328,0.9252089313462318,0.5906785138675914,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
23,E&E,LGBM_total,0.9382354602053569,0.8476664895291227,0.9512943337117936,0.6142475571054328,0.9436833770978788,0.5092459715310315,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
24,CO2,BGLGBM_total,0.9431724848626304,0.7742234034011046,0.9488273399822674,0.6208362245267761,0.9508600667571752,0.7116519076278174,{'n_estimators': 50}
25,CFCs,BGLGBM_total,0.9431724848626304,0.7742234034011046,0.9488273399822674,0.6208362245267761,0.9666377759232365,0.22196419328029332,{'n_estimators': 50}
26,Methane,BGLGBM_total,0.9431724848626304,0.7742234034011046,0.9488273399822674,0.6208362245267761,0.9343024028557084,0.507877947898168,{'n_estimators': 50}
27,E&E,BGLGBM_total,0.9431724848626304,0.7742234034011046,0.9488273399822674,0.6208362245267761,0.9450870814541421,0.459570636374502,{'n_estimators': 50}
28,CO2,DT_separate,0.8931879443706121,1.6081259406676405,-1.0,-1.0,0.9037588160867991,1.5319724296691861,{'criterion': 'friedman_mse'}
29,CO2,GBR_separate,0.9428034983935637,0.8437981607168368,-1.0,-1.0,0.9499939593805873,0.7641920507161858,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,CO2,BG_separate,0.9398475591404296,0.8967034462848898,-1.0,-1.0,0.9440253166404242,0.8650396583285275,{'n_estimators': 100}
31,CO2,ETR_separate,0.9465546428883513,0.7945307890254072,-1.0,-1.0,0.94394265109837,0.8452082667209615,{'n_estimators': 180}
32,CO2,RF_separate,0.9400643572580207,0.8938784381353381,-1.0,-1.0,0.944234825273512,0.8612788822678031,{'n_estimators': 200}
33,CO2,LGBM_separate,0.9457971324540775,0.8254498101951542,-1.0,-1.0,0.9548124042112115,0.7024480480824544,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
34,CO2,BGLGBM_separate,0.9500970728844071,0.7524867091582179,-1.0,-1.0,0.9571204326522674,0.637717552479793,{'n_estimators': 30}
35,CFCs,DT_separate,0.7942377855545489,2.259631094620663,-1.0,-1.0,0.8437569519845869,1.4318370613756395,{'criterion': 'squared_error'}
36,CFCs,GBR_separate,0.8950950311464527,1.258276250166036,-1.0,-1.0,0.9215136300177614,0.624543744908662,"{'learning_rate': 0.1, 'n_estimators': 200}"
37,CFCs,BG_separate,0.81390368719576,2.100665326093529,-1.0,-1.0,0.8647251528637371,1.232066941820673,{'n_estimators': 100}
