,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.935814635173833,0.6328545472073561,-1,-1,0.9208698968453498,0.7414449344099425,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1131,900,292,209,179,211,88,126,92,69,83,48,55,44,63,35,43,32,18,19,26,56,23,13,27,23,23,24,16,27,24,19,22,22,21,21,12,26,41,43,22,31,35,43,45,48,74,80,153,376,0,0,1702,4593,775,626,772,1079
