,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9254865282096245,0.73958565079114,-1,-1,0.9098285913467962,0.8043968044293245,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2549,1940,1843,1898,0,0,1739,4731
