,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.92965807913598,0.686469042287912,-1,-1,0.9256956658492332,0.6747702491962014,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1579,1212,425,308,233,219,199,142,138,81,107,68,103,111,84,48,70,76,74,34,64,71,41,49,42,37,39,49,12,42,37,37,43,31,35,35,20,29,55,45,19,48,51,71,55,72,78,113,238,563,0,0,1678,4507,1083
