,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9353587544388244,0.6397366865365625,-1,-1,0.9345217736604218,0.572845982524301,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1344,1154,350,255,156,187,173,128,120,155,140,73,99,74,73,50,73,71,58,54,45,37,69,76,39,30,29,34,26,41,21,26,45,32,23,15,25,29,65,40,17,50,28,27,46,59,76,134,215,490,0,0,1619,4701,871,833
