,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9144477262188697,0.8567726741927991,-1,-1,0.9408730318768657,0.5506090847519114,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1567,1248,461,325,250,150,219,154,126,146,110,72,50,103,62,39,74,93,56,68,60,46,40,72,40,29,35,36,28,34,53,51,45,59,29,19,25,44,50,59,44,36,47,58,77,86,81,116,188,491,0,0,1826,4395,1028
