,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9186230675208492,0.7700987475173219,-1,-1,0.8913045755887791,0.9982991998892083,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1472,1144,372,262,233,202,200,176,152,151,101,93,104,74,80,47,75,118,61,68,55,45,59,23,22,38,35,37,41,57,18,21,32,37,31,19,34,40,37,58,61,45,38,73,56,94,78,133,238,539,0,0,1872,4471,1078
