,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,feature_sum
0,0.9238484423011344,0.7454335782049692,0.9284618157008515,0.6621812110385461,0.10034477573243454,0.0794681630183834,0.026905675518846376,0.018834727212118967,0.014708725014506709,0.013393594824499673,0.012212200451868587,0.009663580132597504,0.008576006518759954,0.0085429534427201,0.007676975690457671,0.0058455276121337826,0.0066499450596935695,0.005320848920330382,0.005223820635332173,0.004642799116016643,0.004319019222934183,0.005967658061409682,0.0037700235811202886,0.003404454485968616,0.00428522044026322,0.004479642455893429,0.0029717619171080413,0.00372475276862106,0.003075084262380088,0.0017570749533933356,0.002114685729101078,0.0036790992258972557,0.0023359729372692817,0.0031233675321308196,0.0026850994481277084,0.002169319851352519,0.0024079978270800154,0.0030177537439658258,0.002271266837043347,0.0018530414706717532,0.0021688778596738153,0.0019550674716347517,0.0035302072916280846,0.0036647505463165302,0.0024560317048779585,0.003870051977233725,0.0029859575045989356,0.004731604874254602,0.004679180710396681,0.005304966850624098,0.005843900391372519,0.010809896662839364,0.01746294307196563,0.03774712396755435,0.0,0.0,0.11476267516080842,0.3133613491857723,0.07324279911601664,12600.0
