,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9080358095634903,0.9350129892803316,-1,-1,0.9474966050745963,0.41730744550758625,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1626,1247,424,332,220,202,209,161,177,134,108,108,99,103,76,80,69,127,65,82,70,82,28,67,54,27,37,62,40,45,72,35,53,46,41,31,53,33,63,42,41,67,50,82,99,67,81,214,341,583,0,0,1798,4647
