,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9173325241816166,0.847378487264755,-1,-1,0.9088320598274108,0.6871576379629575,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",564,390,162,89,100,57,73,69,61,55,34,30,36,34,39,18,22,31,17,15,21,28,13,16,8,8,15,24,8,16,12,11,10,8,8,5,11,9,11,16,15,15,9,20,33,39,31,39,76,187,0,0,599,2152,331
