,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.935335471165239,0.6318512237008173,-1,-1,0.928756718071265,0.6770712921329379,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1080,899,291,217,163,104,118,85,86,73,58,51,61,49,56,62,22,53,24,52,28,40,22,74,32,33,12,34,14,34,16,15,25,39,27,19,26,27,28,25,27,36,24,52,29,57,64,96,204,423,0,0,1829,4498,710,538,954,985
