,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9008442240152712,0.9509197946346486,-1,-1,0.8871389388284907,1.1130771225028846,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1584,1306,0,0,700,2110
