,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9170600176028001,0.839615668884424,-1,-1,0.9417788491011121,0.5661860211542437,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2675,1979,1721,2050,0,0,1550,4725
