,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.906426880462494,0.9002608039809887,-1,-1,0.9232485077892688,0.7425753112313621,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1590,1354,0,0,646,2110
