,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.928459899,0.699761293,0.934018166,0.613069623,0.079862538,0.061913629,0.017693455,0.01309932,0.00954464,0.009386066,0.008204316,0.006650246,0.005665306,0.005502041,0.005970068,0.003653061,0.004598452,0.003940371,0.003992024,0.003557026,0.002655595,0.004342247,0.002568661,0.002639784,0.002673,0.003132207,0.001694628,0.00247741,0.001891719,0.001112831,0.0014213,0.002212808,0.001270842,0.002246775,0.001570303,0.001299085,0.001240535,0.001769787,0.001287591,0.001250293,0.001407178,0.001509266,0.00237931,0.002216749,0.001589819,0.002849918,0.001864931,0.00284396,0.00341384,0.003571382,0.004311658,0.006551396,0.01140122,0.026959512,0,0,0.11670129,0.302946986,0.053526859,0.041338494,0.056050762,0.07257551,11820
