,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.916759542609855,0.8469286171796602,-1,-1,0.9239043541910312,0.6007013047190854,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1648,1262,452,314,295,216,168,190,119,142,136,96,111,82,78,95,65,97,71,79,68,60,46,49,52,41,26,34,28,70,52,42,47,56,37,39,30,32,57,53,24,60,56,88,74,116,92,200,297,640,0,0,1746,4672
