,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9051039690437511,0.9440590982777964,-1,-1,0.8988882311142647,0.8580805489881992,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1640,1342,0,0,676,2042
