,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,E,S,A,B,V,BET,Vt,Vmic,Vmeso,Temp(K),Pressure,Adsorp(mmol/g),Index,Label
10,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,0.383511605,0.471428571,2752,Methane
11,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,0.519333201,0.6,2752,Methane
12,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,0.658643497,0.778571429,2752,Methane
13,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,0.816838775,0.95,2752,Methane
14,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,0.938931763,1.089285714,2752,Methane
15,101.3809813,116.04255,125.3442412,123.4170472,123.8046362,126.947328,129.0899319,129.0460857,129.0022394,128.9583932,131.2866353,136.2499461,140.4464935,143.3858065,146.3689979,150.5737404,153.8257497,155.5795089,158.0167428,161.3111601,164.0524876,165.7613089,166.8499307,166.8060845,168.0528488,171.6040293,175.118022,178.5793358,179.8002326,177.911284,183.576869,196.1123943,199.3499658,195.8002592,195.2695896,196.8949545,210.8347545,209.0380656,211.6544777,218.7999483,347.5417724,261.7888407,216.5144253,219.9757391,405.0080275,277.9179949,233.8516434,242.1522651,444.3692733,297.8112029,350.6611494,524.1317016,261.9404388,265.0831306,357.4152353,566.4487874,278.3729902,287.8009384,456.2820421,713.3585109,300.6669136,305.8805448,315.1143248,328.3295592,776.4219514,480.1941378,359.3137718,375.4417467,902.7571843,550.5073045,433.8565388,461.8343789,1187.308613,761.499468,656.9031951,789.3865438,1916.96543,1487.273597,2291.175533,3720.294752,0,0,0,0,0.2495,514,3,,,263,1.011174682,1.189285714,2752,Methane
16,17.64324409,567.3180695,603.4822364,630.7671302,658.8438335,685.5108735,708.1331134,742.8649378,763.2262444,783.0114211,805.4617607,830.0467435,859.7324883,886.8196314,912.1384434,933.0048542,957.6783543,983.4200389,1009.161723,1034.903408,1061.247225,1089.074045,1116.900864,1144.727684,1171.95897,1197.463802,1227.444804,1258.618545,1273.372238,1296.336065,1324.326735,1369.460809,1368.475795,1393.207043,1414.827557,1432.572245,1537.813992,1547.452467,1552.260672,1557.068878,1512.172382,1522.501063,1560.184269,1545.581082,1569.283279,1560.616215,1583.033056,1588.381579,1571.105377,1585.952887,1593.611721,1597.204582,1583.224802,1595.606624,1598.400061,1591.481238,1610.449501,1597.003177,1600.46948,1613.971809,1604.380993,1615.00289,1615.127853,1616.878162,1610.704424,1612.955437,1623.001935,1618.574822,1636.963801,1622.010342,1633.384868,1631.028269,1643.190346,1632.121648,1645.389061,1639.257701,1646.515346,1654.55412,1650.624311,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,0.993995717,1.163487243,2783,Methane
17,17.64324409,567.3180695,603.4822364,630.7671302,658.8438335,685.5108735,708.1331134,742.8649378,763.2262444,783.0114211,805.4617607,830.0467435,859.7324883,886.8196314,912.1384434,933.0048542,957.6783543,983.4200389,1009.161723,1034.903408,1061.247225,1089.074045,1116.900864,1144.727684,1171.95897,1197.463802,1227.444804,1258.618545,1273.372238,1296.336065,1324.326735,1369.460809,1368.475795,1393.207043,1414.827557,1432.572245,1537.813992,1547.452467,1552.260672,1557.068878,1512.172382,1522.501063,1560.184269,1545.581082,1569.283279,1560.616215,1583.033056,1588.381579,1571.105377,1585.952887,1593.611721,1597.204582,1583.224802,1595.606624,1598.400061,1591.481238,1610.449501,1597.003177,1600.46948,1613.971809,1604.380993,1615.00289,1615.127853,1616.878162,1610.704424,1612.955437,1623.001935,1618.574822,1636.963801,1622.010342,1633.384868,1631.028269,1643.190346,1632.121648,1645.389061,1639.257701,1646.515346,1654.55412,1650.624311,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,2.038097104,2.064269619,2783,Methane
18,17.64324409,567.3180695,603.4822364,630.7671302,658.8438335,685.5108735,708.1331134,742.8649378,763.2262444,783.0114211,805.4617607,830.0467435,859.7324883,886.8196314,912.1384434,933.0048542,957.6783543,983.4200389,1009.161723,1034.903408,1061.247225,1089.074045,1116.900864,1144.727684,1171.95897,1197.463802,1227.444804,1258.618545,1273.372238,1296.336065,1324.326735,1369.460809,1368.475795,1393.207043,1414.827557,1432.572245,1537.813992,1547.452467,1552.260672,1557.068878,1512.172382,1522.501063,1560.184269,1545.581082,1569.283279,1560.616215,1583.033056,1588.381579,1571.105377,1585.952887,1593.611721,1597.204582,1583.224802,1595.606624,1598.400061,1591.481238,1610.449501,1597.003177,1600.46948,1613.971809,1604.380993,1615.00289,1615.127853,1616.878162,1610.704424,1612.955437,1623.001935,1618.574822,1636.963801,1622.010342,1633.384868,1631.028269,1643.190346,1632.121648,1645.389061,1639.257701,1646.515346,1654.55412,1650.624311,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,3.954149113,3.288359529,2783,Methane
19,17.64324409,567.3180695,603.4822364,630.7671302,658.8438335,685.5108735,708.1331134,742.8649378,763.2262444,783.0114211,805.4617607,830.0467435,859.7324883,886.8196314,912.1384434,933.0048542,957.6783543,983.4200389,1009.161723,1034.903408,1061.247225,1089.074045,1116.900864,1144.727684,1171.95897,1197.463802,1227.444804,1258.618545,1273.372238,1296.336065,1324.326735,1369.460809,1368.475795,1393.207043,1414.827557,1432.572245,1537.813992,1547.452467,1552.260672,1557.068878,1512.172382,1522.501063,1560.184269,1545.581082,1569.283279,1560.616215,1583.033056,1588.381579,1571.105377,1585.952887,1593.611721,1597.204582,1583.224802,1595.606624,1598.400061,1591.481238,1610.449501,1597.003177,1600.46948,1613.971809,1604.380993,1615.00289,1615.127853,1616.878162,1610.704424,1612.955437,1623.001935,1618.574822,1636.963801,1622.010342,1633.384868,1631.028269,1643.190346,1632.121648,1645.389061,1639.257701,1646.515346,1654.55412,1650.624311,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,5.869641283,4.640652773,2783,Methane
