,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,E,S,A,B,V,BET,Vt,Vmic,Vmeso,Temp(K),Pressure,Adsorp(mmol/g),Index,Label
22,17.64324409,593.4125927,637.0139673,681.6567671,722.2290773,764.4375818,798.05952,838.5283849,884.085489,922.7845714,960.8303973,1002.332297,1043.834196,1087.938256,1132.801904,1176.643531,1221.082817,1271.34252,1296.804715,1352.880945,1374.532427,1412.292601,1440.901384,1547.844973,1555.596978,1515.334223,1561.376366,1573.351492,1559.378063,1587.071736,1576.559564,1593.538398,1578.170997,1598.133526,1592.752042,1604.686791,1601.020595,1600.695845,1617.820945,1618.910853,1611.806961,1621.308025,1636.939594,1622.963122,1631.922341,1627.944946,1648.417628,1644.012338,1656.785195,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,12.9293622,7.964562135,2783,Methane
23,17.64324409,593.4125927,637.0139673,681.6567671,722.2290773,764.4375818,798.05952,838.5283849,884.085489,922.7845714,960.8303973,1002.332297,1043.834196,1087.938256,1132.801904,1176.643531,1221.082817,1271.34252,1296.804715,1352.880945,1374.532427,1412.292601,1440.901384,1547.844973,1555.596978,1515.334223,1561.376366,1573.351492,1559.378063,1587.071736,1576.559564,1593.538398,1578.170997,1598.133526,1592.752042,1604.686791,1601.020595,1600.695845,1617.820945,1618.910853,1611.806961,1621.308025,1636.939594,1622.963122,1631.922341,1627.944946,1648.417628,1644.012338,1656.785195,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,15.02246358,8.644347717,2783,Methane
24,17.64324409,593.4125927,637.0139673,681.6567671,722.2290773,764.4375818,798.05952,838.5283849,884.085489,922.7845714,960.8303973,1002.332297,1043.834196,1087.938256,1132.801904,1176.643531,1221.082817,1271.34252,1296.804715,1352.880945,1374.532427,1412.292601,1440.901384,1547.844973,1555.596978,1515.334223,1561.376366,1573.351492,1559.378063,1587.071736,1576.559564,1593.538398,1578.170997,1598.133526,1592.752042,1604.686791,1601.020595,1600.695845,1617.820945,1618.910853,1611.806961,1621.308025,1636.939594,1622.963122,1631.922341,1627.944946,1648.417628,1644.012338,1656.785195,1661.624579,0,0,0,0,0.2495,3537,2.56,1.03,1.53,298,17.98793545,9.551288332,2783,Methane
25,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,1.02915952,1.202020202,2795,Methane
26,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,1.989708405,1.626262626,2795,Methane
27,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,3.97941681,2.474747475,2795,Methane
28,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,6.037735849,2.828282828,2795,Methane
29,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,10.15437393,3.393939394,2795,Methane
30,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,16.19210978,3.818181818,2795,Methane
31,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,24.83704974,4.242424242,2795,Methane
32,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,30.12006861,4.383838384,2795,Methane
33,7.829171091,8.52514035,8.951947985,9.033518466,9.098930845,9.126184989,9.223942962,9.321700935,9.347414004,9.345705006,9.343996009,9.342287011,9.340578014,9.338869016,9.337160018,9.350956749,9.420871079,9.490785409,9.472673174,9.437792841,9.41673652,9.432248007,9.447759494,9.463270982,9.478782469,9.50556876,9.555023013,9.604477267,9.65393152,9.703385774,9.735347972,9.733638975,9.731929977,9.730220979,9.728511982,9.719913412,9.700981815,9.682050219,9.663118622,9.644187025,9.648790718,9.681192627,9.713594537,9.745996447,9.778398357,9.848357022,9.960923191,10.07348936,10.18605553,10.2986217,0,0,0,0,0.2495,726,,0.33,,298,35.06003431,4.560606061,2795,Methane
34,22.46616169,23.81926776,24.53370092,25.20159223,25.66303498,25.84079631,25.9991951,26.16933074,26.37079628,26.57226182,26.67097602,26.73704365,26.80343861,26.87083431,26.93823001,26.97808762,27.010285,27.04248237,27.07467974,27.10687711,27.13858991,27.17014814,27.20170637,27.2332646,27.26482283,27.30727442,27.3559241,27.40457377,27.45322345,27.50187312,27.5316724,27.54693153,27.56219066,27.57744979,27.59270891,27.59880927,27.59712808,27.59544689,27.59376569,27.5920845,27.5904033,27.594621,27.61552644,27.63643188,27.65733732,27.69512752,27.75027016,27.8054128,27.86055545,27.91569809,0,0,0,0,0.2495,2085,,0.96,,298,1.097770154,2.191919192,2797,Methane
35,22.46616169,23.81926776,24.53370092,25.20159223,25.66303498,25.84079631,25.9991951,26.16933074,26.37079628,26.57226182,26.67097602,26.73704365,26.80343861,26.87083431,26.93823001,26.97808762,27.010285,27.04248237,27.07467974,27.10687711,27.13858991,27.17014814,27.20170637,27.2332646,27.26482283,27.30727442,27.3559241,27.40457377,27.45322345,27.50187312,27.5316724,27.54693153,27.56219066,27.57744979,27.59270891,27.59880927,27.59712808,27.59544689,27.59376569,27.5920845,27.5904033,27.594621,27.61552644,27.63643188,27.65733732,27.69512752,27.75027016,27.8054128,27.86055545,27.91569809,0,0,0,0,0.2495,2085,,0.96,,298,1.92109777,3.358585859,2797,Methane
36,22.46616169,23.81926776,24.53370092,25.20159223,25.66303498,25.84079631,25.9991951,26.16933074,26.37079628,26.57226182,26.67097602,26.73704365,26.80343861,26.87083431,26.93823001,26.97808762,27.010285,27.04248237,27.07467974,27.10687711,27.13858991,27.17014814,27.20170637,27.2332646,27.26482283,27.30727442,27.3559241,27.40457377,27.45322345,27.50187312,27.5316724,27.54693153,27.56219066,27.57744979,27.59270891,27.59880927,27.59712808,27.59544689,27.59376569,27.5920845,27.5904033,27.594621,27.61552644,27.63643188,27.65733732,27.69512752,27.75027016,27.8054128,27.86055545,27.91569809,0,0,0,0,0.2495,2085,,0.96,,298,3.910806175,4.702020202,2797,Methane
37,22.46616169,23.81926776,24.53370092,25.20159223,25.66303498,25.84079631,25.9991951,26.16933074,26.37079628,26.57226182,26.67097602,26.73704365,26.80343861,26.87083431,26.93823001,26.97808762,27.010285,27.04248237,27.07467974,27.10687711,27.13858991,27.17014814,27.20170637,27.2332646,27.26482283,27.30727442,27.3559241,27.40457377,27.45322345,27.50187312,27.5316724,27.54693153,27.56219066,27.57744979,27.59270891,27.59880927,27.59712808,27.59544689,27.59376569,27.5920845,27.5904033,27.594621,27.61552644,27.63643188,27.65733732,27.69512752,27.75027016,27.8054128,27.86055545,27.91569809,0,0,0,0,0.2495,2085,,0.96,,298,5.969125214,5.727272727,2797,Methane
38,22.46616169,23.81926776,24.53370092,25.20159223,25.66303498,25.84079631,25.9991951,26.16933074,26.37079628,26.57226182,26.67097602,26.73704365,26.80343861,26.87083431,26.93823001,26.97808762,27.010285,27.04248237,27.07467974,27.10687711,27.13858991,27.17014814,27.20170637,27.2332646,27.26482283,27.30727442,27.3559241,27.40457377,27.45322345,27.50187312,27.5316724,27.54693153,27.56219066,27.57744979,27.59270891,27.59880927,27.59712808,27.59544689,27.59376569,27.5920845,27.5904033,27.594621,27.61552644,27.63643188,27.65733732,27.69512752,27.75027016,27.8054128,27.86055545,27.91569809,0,0,0,0,0.2495,2085,,0.96,,298,9.948542024,7.282828283,2797,Methane
