,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0.0035669673802170617,0.03126827507561496,0.08067518083107794,0.27864737982318993,0.0007269805192436279
1,0.003568238574850005,0.04662632708303471,0.04938221635876169,0.44499394756452365,0.0007269805192436279
2,0.002973581888999146,0.0354199174534098,0.05581338877019167,0.28865227161144136,0.0007269805192436279
