,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
2,2,0.0040167911396174,0.0542205830883482,0.0515408204081856,0.3734634575442626,0.0011782004050192
0,0,0.0041035603827071,0.0572885516017165,0.0825777415816855,0.2971606137913852,0.0011566178000377
1,1,0.0041125434915696,0.0628169723097726,0.0504305748186931,0.3919801820893847,0.0011566178000377
2,2,0.0032188599927144,0.0481007666440841,0.0539145345171652,0.3164443497953076,0.0011566178000377
0,0,0.0046893301606952,0.0665209200383921,0.0811222145187732,0.2815251313239473,0.0009800729698795
1,1,0.0045222550396468,0.0707678694236454,0.0447488663354818,0.3959636595323325,0.0009800729698795
2,2,0.0034916620836999,0.0507025937268167,0.0529763004160644,0.2749655320191747,0.0009800729698795
0,0,0.0032125868879931,0.0514244523305949,0.0816575316834287,0.3044511408684531,0.0009029688630718
1,1,0.0029855925037886,0.056534742157346,0.0411856163573025,0.3177340733491736,0.0009029688630718
2,2,0.0026589041412461,0.0418920308359431,0.0513547371602884,0.2812858861055832,0.0009029688630718
0,0,0.0039498860007736,0.0379649858751799,0.0801052591377974,0.2867475212932622,0.0007566782439826
1,1,0.0043792930512283,0.0524539287725242,0.0431641078131089,0.3149107250720175,0.0007566782439826
2,2,0.0038489193266006,0.0439868398657425,0.0515155627665456,0.2534192227984205,0.0007566782439826
0,0,0.0039416119391532,0.0409612046437521,0.0787621772151831,0.25999389906951,0.0006983076216606
1,1,0.0040098404954031,0.034683245544853,0.0406151469414413,0.4130932500559594,0.0006983076216606
2,2,0.0034895092717593,0.0328186713044286,0.0520107835959508,0.2806949292126015,0.0006983076216606
0,0,0.003566967380217,0.0312682750756149,0.0806751808310779,0.2786473798231899,0.0007269805192436
1,1,0.00356823857485,0.0466263270830347,0.0493822163587616,0.4449939475645236,0.0007269805192436
2,2,0.0029735818889991,0.0354199174534098,0.0558133887701916,0.2886522716114413,0.0007269805192436
0,0,0.0024977806584593,0.0290649167734719,0.0812874304386686,0.2582741795713595,0.0005242485102437
1,1,0.0033090505525992,0.0457849780413344,0.0499903182521673,0.2588777113848724,0.0005242485102437
2,2,0.0022896326363838,0.0339579472771436,0.0574858209799426,0.2228610180579887,0.0005242485102437
0,0,0.0036605476958567,0.0340819531831995,0.0810017778889344,0.2541013655876553,0.0003970188175412
1,1,0.0030788508236027,0.0405688626851031,0.0464630497718155,0.2211708269134026,0.0003970188175412
2,2,0.0028697972467165,0.0350581190959006,0.0563629205528427,0.2206305392804257,0.0003970188175412
0,0,0.0035660196858564,0.0306780387526653,0.0803716509987276,0.2381623695787902,0.0003350271969746
1,1,0.0031958359379421,0.0459031953624983,0.0420717502668353,0.3008575792282625,0.0003350271969746
2,2,0.0029341281031157,0.0398398356183562,0.0558295766004238,0.2077291363845848,0.0003350271969746
0,0,0.0024194678857979,0.0300439527831392,0.0811126638014867,0.2618067011832111,0.0003496708364643
1,1,0.0026284761059404,0.039752609231776,0.0488940435497974,0.4460634987038797,0.0003496708364643
2,2,0.0026418124919255,0.035946903872254,0.0579268662100501,0.2653860957912239,0.0003496708364643
0,0,0.0032924064376288,0.0290533614165274,0.0827598695114765,0.2443307752250488,0.0003064639228507
1,1,0.003068415230031,0.0460075005056396,0.0443192927213234,0.3290280517319848,0.0003064639228507
2,2,0.0023946699795623,0.0289373208135934,0.0551682610844874,0.2659229817480039,0.0003064639228507
0,0,0.0024186442778466,0.0276406501810328,0.0754976946206182,0.2310126867407286,0.0003768632636823
1,1,0.0024231652060248,0.0331735192835188,0.0435864960221944,0.2526031086129502,0.0003768632636823
2,2,0.0018611600192981,0.031972632911998,0.0571801332881048,0.1935996400021478,0.0003768632636823
0,0,0.0029989019370019,0.0296342952207888,0.0761597521927887,0.2254554221454159,0.0002728219327798
1,1,0.0037544334073808,0.0541804109183187,0.0437063263450748,0.2447176948612952,0.0002728219327798
2,2,0.0030709957768643,0.0388773933063371,0.0586551553492348,0.1953890658713743,0.0002728219327798
0,0,0.0024574031733661,0.024302668645533,0.077312683008599,0.2435498544585954,0.000250285652788
1,1,0.002463373114545,0.0341931934820209,0.0412265759196267,0.2676119023083113,0.000250285652788
2,2,0.0022588448357096,0.0285326955585319,0.0559833532234321,0.21144722897932,0.000250285652788
0,0,0.001866273323419,0.0181261651449142,0.0779317679529703,0.1971807774879882,0.0001574873587235
1,1,0.0023357005845589,0.0345476697123639,0.0386169844659231,0.3036304619757216,0.0001574873587235
2,2,0.0017218716593966,0.0226818944431411,0.053952446900141,0.1949735465942254,0.0001574873587235
0,0,0.0018724377219891,0.0170231561813943,0.0754311317918153,0.2127624805880377,0.0001753394323894
1,1,0.0030065532438123,0.03594895588078,0.048797577702266,0.1796452740786696,0.0001753394323894
2,2,0.0021190326415855,0.0227673964455351,0.0564301447220945,0.1754439298697489,0.0001753394323894
