,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.7662678922501949,2.0908896559235086,0.7414802227588277,2.4336007932715926,0.0439517843955548
1,1,0.6812268501347473,2.74963741632714,0.712019500458598,2.8429670806146388,0.0439517843955548
2,2,0.7087647045253713,2.544519715751671,0.7196969734937714,2.860477693938463,0.0439517843955548
0,0,0.825158722491106,1.875381442820723,0.7891637248719863,2.0165948108534173,0.0384967642760471
1,1,0.7752571183449308,2.399915142233502,0.7930820078777744,2.0178567774070526,0.0384967642760471
2,2,0.8023461940438377,2.1534940319407827,0.7899557786482683,2.097628270122569,0.0384967642760471
0,0,0.8551160908646878,1.57944552736699,0.8123579897606886,1.925918674183996,0.0360967900657688
1,1,0.8154045368397322,1.9023641973646093,0.8253929824518929,1.9289218849177985,0.0360967900657688
2,2,0.842052830103739,1.7369046732572648,0.8179967687892847,1.9186349518352368,0.0360967900657688
0,0,0.8709462146631748,1.4602939427968975,0.8265944427912383,1.8633808072922735,0.0338221724522928
1,1,0.8385730078132645,1.7620493695505235,0.8293495116164676,1.8264094417219767,0.0338221724522928
2,2,0.856827222236893,1.5932420776262444,0.8292444790743193,1.8270964757718824,0.0338221724522928
0,0,0.8838569869179025,1.4323123871407963,0.8553646086659339,1.4228350082995764,0.0327166112517784
1,1,0.8602007548096234,1.7091953557809776,0.8281671757505475,1.7460324262713842,0.0327166112517784
2,2,0.8757070458693683,1.5417845664447145,0.8550263630573223,1.4829265380103098,0.0327166112517784
0,0,0.8891985088603774,1.3690302437436237,0.8630595402316257,1.2707835567995798,0.0317745309586862
1,1,0.8630997523781347,1.659338023369716,0.8439848038098744,1.4983752099616183,0.0317745309586862
2,2,0.8821744882660548,1.465857500363352,0.8653083972358525,1.3258582270748585,0.0317745309586862
0,0,0.889848329458055,1.3846342269661491,0.8636847165285535,1.2451390534334936,0.031010706960658
