,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9562450036876214,0.5538753690558259,-1,-1,0.9556438495689096,0.4300453136649417,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.4139026879422585,0.06935949020810112,0.0536417327004624,0.0921416727621808,0.0,0.0,0.754552187570948,1.7617631298457976,0.06664679810216952,0.26932204096851303,0.04494513251513776,0.020254734606311522,0.016176054422468014,0.012192968042991725,0.009635239242895697,0.0125277144506084,0.013842307753141148,0.02793242213810625,0.02259727018921326,0.012549080763980106,0.01227571592814345,0.014185448125336361,0.027412300685006438,0.01359572617950501,0.007824915595059434,0.007088596807769576,0.006238678772497741,0.013341723803607838,0.016581336292959364,0.0035830538096612258,0.008245641530838973,0.011907780856855947,0.017041374539206542,0.011484625349696869,0.01374028853820096,0.009394610910443323,0.012970238496197802,0.008011115867460651,0.04878969095460262,0.015419047532544522,0.01968897946243022,0.043106688541995127
