,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9533215235192986,0.5651453996694122,-1,-1,0.9646850679672274,0.3727461561477132,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.38520351862784785,0.06086324728000642,0.04487162398159702,0.0973333425907934,0.0,0.0,0.7580817882401584,1.7584832628267344,0.06444195522333045,0.26186035143555103,0.05863367543692852,0.023823886490879024,0.01856025448588371,0.01612232567746064,0.01520484919505736,0.01587474439744256,0.021128431217129047,0.01123608822260616,0.023647481577564133,0.024488428440116165,0.006143134352420309,0.004639638940538057,0.01624030677267183,0.014059888386496298,0.016823544929327812,0.02861689771010972,0.004615680008053243,0.0064292497756372555,0.006510291149051149,0.006397672865025392,0.007976867564877263,0.009245816362885533,0.009483203101991074,0.014287536201687516,0.008138183238226666,0.011992211308264958,0.010898245979414368,0.016004845804773123,0.015269560133177559,0.016614358963429974,0.041412983767801566,0.06645449500720076
