,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.945263681691699,0.6278824594502238,-1,-1,0.9622836737107,0.45992081449728667,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.39341129028209937,0.06104502102847528,0.04229836328472733,0.10984127934661866,0.0,0.0,0.7484484687704924,1.7000214052756821,0.05555606935048883,0.279056579707829,0.03958321974155568,0.01822873921689028,0.016642883985371504,0.01681285110073286,0.00887306715298337,0.013653486040801459,0.012441571537197089,0.025321011882596337,0.009645600106567545,0.016527309506456953,0.012249095771640699,0.009100208416696553,0.008738682169739387,0.014743056265333256,0.012781163758352039,0.01639007318947331,0.010981303370679136,0.013633434783126152,0.007788514725611294,0.009812441032214608,0.006740436305749799,0.012409398238618525,0.008263657556715091,0.012235150481313016,0.010897793692293383,0.020137995548791286,0.00912677259623099,0.010231311386227307,0.021790516651963486,0.0255568232329397,0.015442865182452241,0.06871647140075737
