,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9459106971052662,0.6461573005318357,-1,-1,0.9579035043634324,0.4533256630268897,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.3520549019529923,0.06966733869793572,0.0520511955197631,0.09756912232557924,0.0,0.0,0.7474108904977121,1.7404778008773605,0.05607118901603057,0.32029361995582056,0.04172648984817127,0.019044335341647508,0.015147885568681555,0.020831527637622835,0.013049437130239282,0.01202932035358478,0.017637345859910423,0.010760402690590714,0.02034031997868235,0.01640545717214209,0.009825970005308762,0.005762688085704357,0.016247955736945898,0.03153422709502132,0.0169895804694444,0.011747894015867863,0.008009488016221611,0.006039605940891877,0.011178894598578657,0.006565543543305385,0.0032270176625264486,0.00997700523124207,0.010303933075496824,0.008985476103563358,0.010944805529972812,0.011139602566246637,0.009671484343588934,0.00979313938516186,0.016745866200845044,0.009057491828680998,0.025018516282828647,0.07205972193390615
