,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9552620735941769,0.5917033549624214,-1,-1,0.9640185600616245,0.31338889989002516,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.4047203524619961,0.05958934482103883,0.048850126229326996,0.10582956896480387,0.0,0.0,0.7640850720403342,1.7870935428444017,0.057057845551339706,0.26657855875641423,0.03801579299983592,0.019674389356664733,0.016281250908622386,0.0142702756119793,0.009275059354635204,0.01729230310279218,0.021014800963966688,0.012253316726996078,0.012534542911734801,0.01392154501316087,0.00958690799401367,0.009884260899896318,0.018155269787247318,0.035413686437006424,0.01239426467504132,0.020861151985082357,0.008452414416668727,0.006909053160136887,0.00876572989745823,0.005145586144975249,0.006223972333266038,0.002695517291167745,0.01220267622179774,0.010249184967277511,0.007993687001528065,0.007930669365182007,0.008287246165604655,0.010650482289487518,0.02697035097266587,0.010725091085259635,0.035917951189377365,0.07066743266176137
