,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9461035222440037,0.68101048125174,-1,-1,0.9605079918689956,0.4402683169863278,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.3782836177378876,0.06911867858922792,0.0487879660394835,0.09453180938347405,0.0,0.0,0.7486322893463029,1.7463781679060926,0.0653401962087365,0.31169335590059627,0.03507898527133099,0.033443586214283616,0.016035106735643002,0.02247475745081688,0.011962487551329351,0.014643225227993927,0.021017051829205467,0.017856282511480658,0.016861949731358856,0.016031343528669514,0.00922297015086853,0.013274514061634615,0.015472914662453313,0.015611119609348514,0.013625637023494305,0.016546344228102153,0.007663312706945238,0.019507082469237345,0.010200783491231023,0.006788770968049247,0.00898172197507069,0.009395053444375358,0.019241662667156247,0.012447950728156926,0.010411962278750827,0.006010948805542729,0.008937678386078533,0.00902098703791947,0.020712192681578548,0.0233196885213797,0.014922982576782963,0.0616994121026932
