,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33
0,CO2,LGBM_separate,0.9491596855217785,0.5754228728810754,-1,-1,0.9473461499344119,0.6481687929565726,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.408991853648724,0.06757734061799993,0.045651597003810725,0.10737000295678985,0.0,0.0,0.7583556786599361,1.7188010556713573,0.06041766230738791,0.27346775590979394,0.043641594037226644,0.01927257250736526,0.020834162047155665,0.03451718165658158,0.009634356248008152,0.013479369733011292,0.01440446454334772,0.01839694744180611,0.0199969318955679,0.018729452716586766,0.014804731724299596,0.015502034917855184,0.011617043136525148,0.023170978746785417,0.016789369705748163,0.008543282665734356,0.011051881647134974,0.0071060492243150775,0.006696969204345523,0.004862486941696025,0.012749867525388698,0.012534443220244329,0.013776415758663629,0.00579207119519161,0.011245444161062546,0.01082771803786577,0.007663706776931524,0.008208612507979104,0.014159094656485053,0.02252165557200996,0.04217915194151824,0.07827633644971164
