0.004114605,5.384920999
0.006278873,81.99932765
0.012055255,110.5039577
0.024771401,126.5517558
0.051064301,135.5429235
0.097357202,144.5340913
0.15224168,146.4136182
0.212275756,146.5205831
0.260299196,148.3878855
0.306603557,152.033862
0.361488035,153.913389
0.42323737,154.02341
0.491843923,155.9273861
0.551874179,157.8160814
0.618769292,157.9352709
0.670223251,159.8086856
0.721684851,158.1186394
0.779999847,160.0042786
0.846898781,158.3417377
0.89834892,161.9968827
0.94637618,162.0824547
1.004691177,163.9680939
