,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse
0,CFCs,ETR_separate,0.923246963200237,1.0208616984892234,-1,-1,0.9504735144242437,0.8949738064022309,{'n_estimators': 200},0.03604004985085975
1,CFCs,LGBM_separate,0.9189890056911487,1.113868963578985,-1,-1,0.9479918392782639,0.9569904438685789,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}",0.03604004985085975
2,CFCs,BGLGBM_separate,0.9239015275850274,1.0411836457522168,-1,-1,0.9442703639725227,0.9967057511855958,{'n_estimators': 50},0.03604004985085975
3,CFCs,ETR_separate,0.9400890523954532,1.1465796629028226,-1,-1,0.9582724664538956,0.7393037740674909,{'n_estimators': 200},0.03604004985085975
4,CFCs,LGBM_separate,0.932464616260557,1.2698426930766415,-1,-1,0.92970586448106,1.3205601977349937,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}",0.03604004985085975
5,CFCs,BGLGBM_separate,0.9253623294419873,1.4405859715280647,-1,-1,0.9527684486843452,0.8488501069196417,{'n_estimators': 50},0.03604004985085975
