,0,1,2,3,4,5,6
0,0,DT,0.578606471281908,0.03850341784347241,0.6452350546070256,0.026929243290322577,{'criterion': 'friedman_mse'}
1,0,GBR,0.7304469816253623,0.0254386949323058,0.7777763918327559,0.01599987518416687,"{'learning_rate': 0.5, 'n_estimators': 100}"
2,0,BG,0.7473689439534378,0.0239358315971276,0.7093059392502921,0.018203783379429732,{'n_estimators': 100}
3,0,ETR,0.7668919428227973,0.02213912580094056,0.7502885377785733,0.01607091058346539,{'n_estimators': 80}
4,0,RF,0.7529226234805002,0.023362300646222117,0.7189000199974909,0.01723920384242516,{'n_estimators': 180}
5,0,LGBM,0.7423569615695982,0.024463222074052958,0.7586463925953109,0.01579192336539456,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
6,0,BGLGBM,0.7404704801448903,0.024693158068286963,0.7394892853567748,0.016960112426363777,{'n_estimators': 30}
7,1,DT,0.6337506341629309,0.03528519016502945,0.8056781358826338,0.01566272541935484,{'criterion': 'friedman_mse'}
8,1,GBR,0.7621534552411531,0.0227874481680496,0.8803459521500527,0.008648420574063552,"{'learning_rate': 0.5, 'n_estimators': 200}"
9,1,BG,0.7691552029709968,0.022319640161973957,0.8347406359602048,0.010387437396896789,{'n_estimators': 100}
10,1,ETR,0.7703255424523741,0.02214848498644581,0.8389210170255574,0.010345511847894878,{'n_estimators': 100}
11,1,RF,0.7722794338066443,0.022028907412124283,0.8415445097446507,0.00997205527964591,{'n_estimators': 200}
12,1,LGBM,0.7337541163750579,0.025715105941288445,0.8648059550703044,0.008932069046158477,"{'learning_rate': 0.1, 'n_estimators': 180, 'num_leaves': 50}"
13,1,BGLGBM,0.7469206561318236,0.02462832109957544,0.8422246777726916,0.01009757798471204,{'n_estimators': 10}
14,2,DT,0.6164430534176557,0.03643690790720128,0.637904587372238,0.022149712104360744,{'criterion': 'friedman_mse'}
15,2,GBR,0.7482940114946989,0.024178567373910033,0.8322257252226033,0.008731365221935598,"{'learning_rate': 0.1, 'n_estimators': 200}"
16,2,BG,0.759601559200194,0.02287583705303608,0.79907184658712,0.010433469065741783,{'n_estimators': 100}
17,2,ETR,0.7667555126520677,0.02238975808996297,0.7817392262388689,0.010830653905274564,{'n_estimators': 180}
18,2,RF,0.7612715513952001,0.02273967387733564,0.8039436413960278,0.010234487528320972,{'n_estimators': 120}
19,2,LGBM,0.7393706671842064,0.025536735406903883,0.8109344851232854,0.010085340506542908,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
20,2,BGLGBM,0.7488943310122554,0.02451368377836413,0.7893854869931849,0.010900098045480911,{'n_estimators': 50}
21,3,DT,0.5789381381802587,0.03807269248219487,0.6719965459411026,0.033415040967741935,{'criterion': 'friedman_mse'}
22,3,GBR,0.7410483907192884,0.023186213706373367,0.6684496414048484,0.027834745121977162,"{'learning_rate': 0.1, 'n_estimators': 200}"
23,3,BG,0.7339885661874643,0.023782018308312686,0.5888789446572009,0.030347465775450604,{'n_estimators': 100}
24,3,ETR,0.7474273476900228,0.022547051052862612,0.5912075451077092,0.030313070233056648,{'n_estimators': 120}
25,3,RF,0.736848271726904,0.02355700139963894,0.6132410281014573,0.028658910908622784,{'n_estimators': 180}
26,3,LGBM,0.7324596949054095,0.02410971112003381,0.44847021699541656,0.044470279069451064,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
27,3,BGLGBM,0.7383140422824438,0.023798154426767644,0.4454553546682376,0.042040452234523046,{'n_estimators': 50}
28,4,DT,0.6262992223961424,0.03542041055246997,0.35251666327560727,0.061943275022769556,{'criterion': 'poisson'}
29,4,GBR,0.7773727688065806,0.02105295635549975,0.485311875384564,0.029906930496709703,"{'learning_rate': 0.1, 'n_estimators': 200}"
30,4,BG,0.7783537330199406,0.02089959815562133,0.5451483956946213,0.025809866004814642,{'n_estimators': 100}
31,4,ETR,0.7933199805444627,0.01941351452839017,0.4755771701400401,0.031051339281761355,{'n_estimators': 100}
32,4,RF,0.7760255851782754,0.02107157053081018,0.5605957146963578,0.025259275827209816,{'n_estimators': 200}
33,4,LGBM,0.759501157251625,0.022670107012529674,0.45119953208828256,0.03320068091032941,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
34,4,BGLGBM,0.7589266452606038,0.02283688645230645,0.4394681983400227,0.031932664085017506,{'n_estimators': 30}
