,0,1,2,3,4,5,6
0,0,DT,0.6145447339495529,0.03703736861712826,0.5514521914442105,0.044714268766233765,{'criterion': 'friedman_mse'}
1,0,GBR,0.7581996674968499,0.023933011553563022,0.7717913980336817,0.014715689696945627,"{'learning_rate': 0.1, 'n_estimators': 200}"
2,0,BG,0.7587432663939702,0.023379705187923983,0.7020295218838164,0.020606073315736165,{'n_estimators': 100}
3,0,ETR,0.7731759545520622,0.02204667888648882,0.680789236144982,0.021308056305536976,{'n_estimators': 50}
4,0,RF,0.7610183491499528,0.023182873679249254,0.7156091822546138,0.01980594936982452,{'n_estimators': 120}
5,0,LGBM,0.7399485142091072,0.02530294801297036,0.7325436080898,0.01993708680315758,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
6,0,BGLGBM,0.7316815489547677,0.026556036179223308,0.7095266265120986,0.020052822801512618,{'n_estimators': 50}
7,1,DT,0.6182423827788728,0.03640936532080681,0.6054565263683698,0.03460633693908207,{'criterion': 'friedman_mse'}
8,1,GBR,0.7726264340213882,0.02209070002878021,0.527515590935524,0.033145265129507294,"{'learning_rate': 0.1, 'n_estimators': 200}"
9,1,BG,0.7671359700720861,0.022405747098975644,0.651561861198128,0.02326859213611016,{'n_estimators': 100}
10,1,ETR,0.7681116140289818,0.02247995112812515,0.6856331612921417,0.022474192418915816,{'n_estimators': 150}
11,1,RF,0.766069796609206,0.022485284009212975,0.6641897017790142,0.02270412568919816,{'n_estimators': 100}
12,1,LGBM,0.7536923811272158,0.023932106494939414,0.6167031091932735,0.02594854986305538,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
13,1,BGLGBM,0.7520327141319701,0.024145108666815907,0.6167979654406344,0.02499858451199286,{'n_estimators': 50}
14,2,DT,0.6751975186256356,0.029943148438405044,0.6517696051983857,0.037015677857142854,{'criterion': 'friedman_mse'}
15,2,GBR,0.7901251206829892,0.019960943325238054,0.6458255562930172,0.029777718243111175,"{'learning_rate': 0.1, 'n_estimators': 200}"
16,2,BG,0.7795533340646738,0.020815860148949334,0.6131366708210495,0.03290460049077544,{'n_estimators': 100}
17,2,ETR,0.7888216199646869,0.019938442748036498,0.5928209877486306,0.03330407998947228,{'n_estimators': 150}
18,2,RF,0.7826139939630565,0.0205732733080247,0.6101718134355338,0.03298083448133582,{'n_estimators': 200}
19,2,LGBM,0.77284889672753,0.0217259646070904,0.55997951168683,0.037753930660564386,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
