,0,1,2,3,4,5,6
0,0,GBR,0.7480922933469466,0.024168795662708836,0.7265986184827596,0.021558302428918413,"{'learning_rate': 0.1, 'n_estimators': 200}"
1,0,BG,0.7393990773661362,0.02497217530448778,0.7130761342358103,0.023131939494478657,{'n_estimators': 100}
2,0,ETR,0.7536172520051194,0.02360487097542517,0.7311493518860703,0.022622929684281007,{'n_estimators': 120}
3,0,RF,0.7400200474748704,0.02488898044625768,0.71063815217447,0.02304420083511087,{'n_estimators': 200}
4,0,LGBM,0.7379061678730761,0.02503783705822605,0.6626847426000808,0.02739582537672059,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
5,0,BGLGBM,0.7339348602937749,0.025281612450787205,0.6383578763621797,0.028816458707459552,{'n_estimators': 10}
6,1,GBR,0.7324781192544674,0.02599457461455913,0.7675711098543043,0.018645545646094854,"{'learning_rate': 0.5, 'n_estimators': 80}"
7,1,BG,0.7398542445093536,0.02537434073755369,0.7127868400682792,0.020971685125485442,{'n_estimators': 50}
8,1,ETR,0.7671579198569174,0.02253425266845786,0.6995735795081658,0.02358407924430951,{'n_estimators': 80}
9,1,RF,0.7413830130619192,0.025207506439179617,0.7221412872080314,0.020641170893551934,{'n_estimators': 120}
10,1,LGBM,0.7125767903602578,0.028173329844522938,0.7141586475894885,0.02201653039937619,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 10}"
11,1,BGLGBM,0.723922403837434,0.02709563792773404,0.698658465189176,0.023263829407958517,{'n_estimators': 30}
12,2,GBR,0.7036643138686063,0.028543276622301262,0.7241105731768047,0.02186679471447817,"{'learning_rate': 0.1, 'n_estimators': 180}"
13,2,BG,0.7337534019159861,0.02568637820472188,0.722827667565807,0.021907336417061458,{'n_estimators': 50}
14,2,ETR,0.7438027024276117,0.02464226915326908,0.7288875923437588,0.02110753561446615,{'n_estimators': 50}
15,2,RF,0.7356974958498096,0.025489258720819204,0.7151705855637798,0.022432715661927585,{'n_estimators': 80}
16,2,LGBM,0.7110236958839881,0.02775691589830991,0.7505536287713106,0.02041631393662563,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
17,2,BGLGBM,0.7204155010038995,0.02688406605276561,0.6967604671135121,0.023614644781342356,{'n_estimators': 30}
18,3,GBR,0.6994550643334934,0.028231506908647487,0.7639688358173574,0.01849365801704824,"{'learning_rate': 0.1, 'n_estimators': 200}"
19,3,BG,0.7236781407418592,0.026038311002992386,0.7721611806710316,0.016660051131625296,{'n_estimators': 100}
20,3,ETR,0.7133174733879617,0.027058344449815985,0.765694078335668,0.01747454559458216,{'n_estimators': 200}
21,3,RF,0.7254011184322409,0.025915147710010134,0.7695740296235618,0.01678423144841788,{'n_estimators': 120}
22,3,LGBM,0.707644042581207,0.027626004032085462,0.6652960927350927,0.022766007471576262,"{'learning_rate': 0.05, 'n_estimators': 120, 'num_leaves': 30}"
23,3,BGLGBM,0.7096195098630258,0.02740970797217278,0.701056982547236,0.02090408675904377,{'n_estimators': 50}
24,4,GBR,0.7441330520551184,0.025252687438620323,0.6822758130074511,0.02451540092857179,"{'learning_rate': 0.1, 'n_estimators': 200}"
25,4,BG,0.7279671699961445,0.026865051183066608,0.6978320455052046,0.022338360256404323,{'n_estimators': 100}
26,4,ETR,0.7186899811904619,0.027624113035374896,0.7307636882197652,0.02035512559108268,{'n_estimators': 200}
27,4,RF,0.7324423868285879,0.026439644057245266,0.6778169352413397,0.0241454047765034,{'n_estimators': 80}
28,4,LGBM,0.7022150964455367,0.029484993110816527,0.6696301209911308,0.024007536638877933,"{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 50}"
29,4,BGLGBM,0.7078986605801765,0.02903332500903575,0.7018409476948594,0.022705431821115698,{'n_estimators': 10}
30,5,GBR,0.7229289840102305,0.025136170847356764,0.5601408449147135,0.03317895099483216,"{'learning_rate': 0.1, 'n_estimators': 180}"
31,5,BG,0.7376315908130919,0.024123628484623814,0.6266079896311683,0.02818069620185973,{'n_estimators': 100}
32,5,ETR,0.7285631430818998,0.02511258290852742,0.600808536558755,0.03053676728786184,{'n_estimators': 100}
33,5,RF,0.7410424188645616,0.02377477514195642,0.6284413054377254,0.0281121340949937,{'n_estimators': 200}
34,5,LGBM,0.7103471915368489,0.026474294654743696,0.5709844210892432,0.03942824504078413,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
35,5,BGLGBM,0.7097583135406185,0.026907413029153497,0.5327961875329965,0.03515254325959573,{'n_estimators': 50}
36,6,GBR,0.7105368063613776,0.027200810032677325,0.757633649078736,0.018741142893779178,"{'learning_rate': 0.1, 'n_estimators': 200}"
37,6,BG,0.7065594507672646,0.027301065224836003,0.7372994056455192,0.01926094805922223,{'n_estimators': 50}
38,6,ETR,0.7035651761282885,0.027828032471109758,0.7283749640883038,0.019550912568121352,{'n_estimators': 150}
39,6,RF,0.7093856881163102,0.027258626377681772,0.7449151810373632,0.018485857937650507,{'n_estimators': 200}
40,6,LGBM,0.675730911346326,0.030060201327102038,0.6892107763035024,0.022640025720324135,"{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 50}"
41,6,BGLGBM,0.6934489537724804,0.028457280317803986,0.6956389719688835,0.021700563165975705,{'n_estimators': 50}
42,7,GBR,0.751302330068057,0.024413517015690826,0.6947168413621153,0.023006654868330784,"{'learning_rate': 0.1, 'n_estimators': 200}"
43,7,BG,0.7440885919324827,0.02514305507676313,0.7072393087750192,0.021884328729720556,{'n_estimators': 100}
44,7,ETR,0.7402723882504697,0.025468311229651652,0.7562524518434958,0.018201991116551772,{'n_estimators': 200}
45,7,RF,0.7448269023352856,0.025047597263031678,0.7185427407596109,0.020684480736819753,{'n_estimators': 150}
46,7,LGBM,0.7237943879049744,0.02700730637041248,0.7159122002982444,0.02280162624650311,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
47,7,BGLGBM,0.7262237542874612,0.026834496056595592,0.6960990379384739,0.021968850048717247,{'n_estimators': 30}
48,8,GBR,0.7464175087069231,0.023376574219175564,0.6445014184653851,0.024330316124634904,"{'learning_rate': 0.1, 'n_estimators': 200}"
49,8,BG,0.7375109955457103,0.02439845881288643,0.6598878599350693,0.023140870059679467,{'n_estimators': 100}
50,8,ETR,0.753823506667532,0.022987753243687226,0.6385115613721616,0.02349047467809497,{'n_estimators': 120}
