,0,1,2,3,4,5,6
0,0,GBR,0.7438340934967591,0.025102366991589603,0.5763569371683461,0.03183335961138317,"{'learning_rate': 0.1, 'n_estimators': 180}"
1,0,BG,0.7576139084336819,0.023719666481492485,0.6028180166406932,0.02860752752391362,{'n_estimators': 50}
2,0,ETR,0.7602312791557481,0.02347135010625262,0.6372539254199077,0.0280931395801239,{'n_estimators': 120}
3,0,RF,0.7632170133359389,0.02316007340605079,0.6006711648227163,0.028657221587534476,{'n_estimators': 50}
4,0,LGBM,0.7090918244018238,0.0285025618845735,0.6281092847424748,0.027566056980246112,"{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 30}"
5,0,BGLGBM,0.7174711366346125,0.027771981239167687,0.6259843446379338,0.026754089444012575,{'n_estimators': 50}
6,1,GBR,0.7477650335733089,0.023853534582173132,0.671912161791077,0.02369612823972865,"{'learning_rate': 0.1, 'n_estimators': 200}"
7,1,BG,0.7458555357234645,0.023788850515410794,0.6840437721759897,0.02294777386129385,{'n_estimators': 100}
8,1,ETR,0.739792495888754,0.024260626249593794,0.6838049142698562,0.022018286732854133,{'n_estimators': 120}
9,1,RF,0.7492395431557899,0.023494147429601986,0.6849245791392011,0.023280897899462884,{'n_estimators': 150}
10,1,LGBM,0.7172582075468596,0.026547075037929656,0.712133237493866,0.02173244504342412,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
11,1,BGLGBM,0.7165690959270836,0.026528857427551393,0.660012251745917,0.023667380530962845,{'n_estimators': 50}
12,2,GBR,0.6897795488690782,0.02975407135741926,0.7184512482675003,0.02118568730365061,"{'learning_rate': 0.1, 'n_estimators': 120}"
13,2,BG,0.7250036268119657,0.026424106965266796,0.6833291952525046,0.0241414841779968,{'n_estimators': 100}
14,2,ETR,0.7149969561927307,0.027276972251903925,0.6770746831127016,0.025114860412007913,{'n_estimators': 200}
15,2,RF,0.7251518705319839,0.026380684103530762,0.6694008921610732,0.02506678550459656,{'n_estimators': 200}
16,2,LGBM,0.7017588664586927,0.028361641481659906,0.5281214169768078,0.03180256013573843,"{'learning_rate': 0.05, 'n_estimators': 80, 'num_leaves': 30}"
17,2,BGLGBM,0.7118517657431487,0.027484869100867847,0.6659396585317778,0.023367582404287084,{'n_estimators': 50}
18,3,GBR,0.7381465291958227,0.025182394733525258,0.7628521064486533,0.017951920336801014,"{'learning_rate': 0.1, 'n_estimators': 200}"
19,3,BG,0.745357536354607,0.024519703843074815,0.7388259721829505,0.019666145383048596,{'n_estimators': 50}
20,3,ETR,0.7433493949115159,0.024582495409927317,0.715217218034945,0.020384124926056235,{'n_estimators': 180}
21,3,RF,0.7454996168163909,0.02450860295927627,0.7321016519142188,0.01994627371168073,{'n_estimators': 180}
22,3,LGBM,0.7185258712730601,0.02712479245721781,0.6774147487603925,0.023149843626397347,"{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 20}"
23,3,BGLGBM,0.7199855945138092,0.02683336326245573,0.6656741471767174,0.02362496565445155,{'n_estimators': 50}
24,4,GBR,0.7592641942434655,0.02317510795670418,0.665773116575016,0.02659613635839315,"{'learning_rate': 0.1, 'n_estimators': 200}"
25,4,BG,0.7693195639095888,0.022012658274402203,0.667595278310424,0.026777524473246692,{'n_estimators': 100}
26,4,ETR,0.7698276514134043,0.021937908256812855,0.7045541719471525,0.023024581412817345,{'n_estimators': 180}
27,4,RF,0.7690209712096361,0.02203554169665242,0.6577946881115039,0.027850982374336506,{'n_estimators': 100}
28,4,LGBM,0.7569930502922645,0.023212926371587863,0.6569290100472019,0.02705108821246267,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 20}"
29,4,BGLGBM,0.7529498862289888,0.02352497009803117,0.6727590844800627,0.02463820805961378,{'n_estimators': 50}
30,5,GBR,0.7680044398059793,0.022919249386633686,0.6795116257486402,0.02662298243094624,"{'learning_rate': 0.1, 'n_estimators': 200}"
31,5,BG,0.7496415871536473,0.024561635246024335,0.6381054178338719,0.02840975632832229,{'n_estimators': 100}
32,5,ETR,0.7720554219645794,0.022293669282576305,0.6466576348884724,0.02883440139813437,{'n_estimators': 180}
33,5,RF,0.7502674438401314,0.024438251672639025,0.6378574999319311,0.02854663286406893,{'n_estimators': 200}
34,5,LGBM,0.7507649947717067,0.024385347193327418,0.5569640935324339,0.0354812479492218,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 10}"
35,5,BGLGBM,0.7520851832041557,0.02436143233360295,0.5871034040113481,0.031180196957641775,{'n_estimators': 30}
36,6,GBR,0.6977260581565321,0.029506821312541426,0.7404415113750634,0.01992359866919697,"{'learning_rate': 0.1, 'n_estimators': 180}"
37,6,BG,0.7272009149753791,0.026589314169512275,0.7107227313314147,0.021629971985960908,{'n_estimators': 100}
38,6,ETR,0.7113704407584704,0.028159746219654204,0.7454572397447238,0.018324987230580493,{'n_estimators': 200}
39,6,RF,0.7266287573140318,0.0266176680236182,0.7136838798036937,0.021323110736709856,{'n_estimators': 180}
40,6,LGBM,0.7153941237283782,0.027606769917186746,0.6049382381687518,0.030184250340038514,"{'learning_rate': 0.1, 'n_estimators': 180, 'num_leaves': 30}"
41,6,BGLGBM,0.7221477288985392,0.027004604242805225,0.5997518511389964,0.028732458634419655,{'n_estimators': 50}
42,7,GBR,0.7206452718909505,0.028207816301366935,0.7095590604392994,0.023068499432331368,"{'learning_rate': 0.5, 'n_estimators': 150}"
43,7,BG,0.708949070486596,0.02878759988783964,0.6896136267322374,0.021196572425785574,{'n_estimators': 100}
44,7,ETR,0.7278905041006749,0.026761050807977867,0.6466396495476603,0.025062198651870794,{'n_estimators': 50}
45,7,RF,0.7119329125009638,0.028441223247940333,0.6837095628492795,0.021318433928932623,{'n_estimators': 120}
46,7,LGBM,0.6686519348006565,0.033134273338706874,0.6984861873827342,0.021551456253016583,"{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 30}"
47,7,BGLGBM,0.6756078510441407,0.03244358173968946,0.7130243455570927,0.020542956938828016,{'n_estimators': 50}
48,8,GBR,0.7149793186868657,0.026046189349942128,0.6969976836006925,0.02342068561266272,"{'learning_rate': 0.1, 'n_estimators': 200}"
49,8,BG,0.7213719517343454,0.025473003835848884,0.677920668503784,0.02360319257890098,{'n_estimators': 100}
50,8,ETR,0.738668880697879,0.02403346951144644,0.6608333212254531,0.02564867180254476,{'n_estimators': 200}
51,8,RF,0.7255982546414894,0.02511844860403108,0.6886438290150034,0.022862242305247058,{'n_estimators': 200}
52,8,LGBM,0.709143006743535,0.026620626696847328,0.6030018268252209,0.028732887785886563,"{'learning_rate': 0.1, 'n_estimators': 180, 'num_leaves': 20}"
53,8,BGLGBM,0.7111001133973258,0.026452205559779042,0.5616545620014499,0.029630098342751928,{'n_estimators': 50}
54,9,GBR,0.7493114768001023,0.0243684019408346,0.7191358446253182,0.01934435230062614,"{'learning_rate': 0.1, 'n_estimators': 200}"
55,9,BG,0.7350145290161392,0.02566640082117465,0.734937757862789,0.01883606320557133,{'n_estimators': 100}
