,0,1,2,3,4,5,6
0,0,DT,0.6232055456650585,0.036069587315527826,0.8004301281590185,0.021596388097004145,{'criterion': 'friedman_mse'}
1,0,GBR,0.7540522026682343,0.023801685828221657,0.7778205198415831,0.01751618438607616,"{'learning_rate': 0.1, 'n_estimators': 200}"
2,0,BG,0.7657609080915676,0.022482752455940575,0.7091131868803895,0.021764639818482028,{'n_estimators': 100}
3,0,ETR,0.7564543996407089,0.02378465845692146,0.7513726653053439,0.020309267461084298,{'n_estimators': 50}
4,0,RF,0.7627533528836585,0.022744764141143892,0.7080979680337716,0.022418068638566376,{'n_estimators': 100}
5,0,LGBM,0.7293099134037064,0.026416892913277097,0.805448423453524,0.015914931200129285,"{'learning_rate': 0.1, 'n_estimators': 180, 'num_leaves': 20}"
6,0,BGLGBM,0.7263277257761078,0.0266237186885895,0.7656993447985614,0.017163031959977988,{'n_estimators': 10}
7,1,DT,0.6247888744649831,0.03620475359371019,0.5873307988968677,0.030476010978043113,{'criterion': 'friedman_mse'}
8,1,GBR,0.7944435254807624,0.02003233254390007,0.47789203734165453,0.03358081634695453,"{'learning_rate': 0.1, 'n_estimators': 200}"
9,1,BG,0.787898388709942,0.020562801570339965,0.5166419996245246,0.03037090187135134,{'n_estimators': 100}
10,1,ETR,0.7976312457630703,0.019647417015377727,0.5214368391102902,0.030232332904608514,{'n_estimators': 120}
11,1,RF,0.7883613947833965,0.02051857616875786,0.5330688892348918,0.02871574628810169,{'n_estimators': 150}
12,1,LGBM,0.7633869629603116,0.02298655464643239,0.4956510633903055,0.03412130197859228,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
13,1,BGLGBM,0.7636848997248575,0.02298076566831961,0.545476002348535,0.028582324552975904,{'n_estimators': 50}
14,2,DT,0.6239516827234058,0.03460409875829856,0.7608372639445407,0.0314424109090909,{'criterion': 'friedman_mse'}
15,2,GBR,0.7576973959187514,0.022298228910499353,0.6661807887668882,0.02805246018394689,"{'learning_rate': 0.5, 'n_estimators': 200}"
16,2,BG,0.7558219629989894,0.022573721655701543,0.7477242868885471,0.0214775265157968,{'n_estimators': 100}
17,2,ETR,0.7699030505358999,0.021284122291145742,0.7296780286660169,0.023179496498686475,{'n_estimators': 200}
18,2,RF,0.7544612419807076,0.022682956006204145,0.7362361586294925,0.022317174917808404,{'n_estimators': 100}
19,2,LGBM,0.7441917403869803,0.023555253505189583,0.6452920975701675,0.032282769968682595,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
20,2,BGLGBM,0.7468323474737822,0.023391009619782473,0.582480223034673,0.03332450176256975,{'n_estimators': 50}
21,3,DT,0.6103944286481802,0.037349884637632294,0.47714977237040945,0.04912099639103011,{'criterion': 'friedman_mse'}
22,3,GBR,0.7679331604481505,0.02215462287404805,0.5328379472137501,0.03512464672565766,"{'learning_rate': 0.1, 'n_estimators': 200}"
23,3,BG,0.7652093869950619,0.022393155065832483,0.5707672443005156,0.0299622613626067,{'n_estimators': 100}
24,3,ETR,0.7726552049632415,0.021689854708305496,0.6289873761473114,0.026666625854638745,{'n_estimators': 120}
25,3,RF,0.7687973935947395,0.022049467852639167,0.5645599485895544,0.029827878546787,{'n_estimators': 180}
26,3,LGBM,0.7676663691424325,0.021996244071049442,0.3242457468973525,0.042922674939269274,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
27,3,BGLGBM,0.7605355756037693,0.022706301326547985,0.328856091385877,0.04305103641114353,{'n_estimators': 50}
28,4,DT,0.6624364302664907,0.03234948884147017,0.6061177352578875,0.034969491818181826,{'criterion': 'friedman_mse'}
29,4,GBR,0.7592516450272471,0.023107360248150733,0.7314084740975757,0.017519333708386993,"{'learning_rate': 0.1, 'n_estimators': 200}"
30,4,BG,0.7645925808446561,0.022554382010324482,0.7596616838559248,0.015487868368388212,{'n_estimators': 100}
31,4,ETR,0.7722717597879194,0.02180178286175235,0.7852785299701213,0.01360314131824711,{'n_estimators': 180}
32,4,RF,0.7687371644658482,0.02217833784871374,0.7628081434666278,0.015180214006401916,{'n_estimators': 200}
33,4,LGBM,0.7523808452756038,0.023746350433930134,0.7716743964836729,0.01648247875114445,"{'learning_rate': 0.5, 'n_estimators': 180, 'num_leaves': 30}"
34,4,BGLGBM,0.7441569782266682,0.024587050465914348,0.7217517516459829,0.01716555425929304,{'n_estimators': 50}
35,5,DT,0.6004145384950226,0.037902679366599405,0.764776923378427,0.0235123362987013,{'criterion': 'friedman_mse'}
36,5,GBR,0.7818785957901799,0.020719191921129566,0.7731631864859009,0.01924874530048398,"{'learning_rate': 0.5, 'n_estimators': 200}"
37,5,BG,0.7633538209380264,0.02283509855369018,0.7445631400662617,0.017099358097947197,{'n_estimators': 50}
38,5,ETR,0.7765466931547307,0.021395369578172375,0.6702508551985049,0.02218547717986299,{'n_estimators': 200}
39,5,RF,0.7706004418408136,0.02210368404054853,0.7453996286572905,0.016823810119490377,{'n_estimators': 50}
40,5,LGBM,0.7695909857509546,0.02210391785266383,0.6807940721468314,0.02336129851449194,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
41,5,BGLGBM,0.758787631607652,0.02320287083967832,0.6669285676114254,0.02202223969266635,{'n_estimators': 50}
