,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,Methane,LGBM_separate,0.9117485689740402,0.9038621959306482,-1,-1,0.9483897048468086,0.5369237944663656,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}"
