,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,GBR_separate,0.9311883137554589,0.5030471322117541,-1,-1,0.9103551982625502,0.6580320905799553,0.9105777252296469,0.6531040402941896,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,E&E,ETR_separate,0.8946794409721678,0.7704165037361297,-1,-1,0.8924539518253563,0.7907914273444547,0.8955067545502043,0.7707354244470639,{'n_estimators': 150}
2,E&E,LGBM_separate,0.9296807047044504,0.5154209641742978,-1,-1,0.9296335573520693,0.535419604346768,0.9310043878844905,0.5259846254611993,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
3,E&E,BGLGBM_separate,0.9351687515082361,0.4747309671353964,-1,-1,0.9269437107437652,0.5453892869199279,0.9287274070488983,0.5330707899523651,{'n_estimators': 30}
