,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.006762059735966533,0.05092344191082667,0.016819820932402807,0.11676011687169396,0.017294990527701493,0.12049913045753352
1,0.00568979312938498,0.04097242839784482,0.025601669956918077,0.11672672253975278,0.026629980976022535,0.12237798255017877
2,0.005304468543811472,0.04178211726177373,0.01704321240657867,0.09874399370768143,0.01801500830703994,0.10522045625000263
3,0.004278687455434463,0.03127794657961634,0.01668896913640892,0.0946575142290547,0.017506769154802503,0.0991142063363619
