,pred,real
0,0.114381835,0.096823104
1,0.214536999,0.241517855
2,0.267041649,0.338250975
3,0.323850516,0.459009903
4,0.456030289,0.62854032
5,0.611578715,0.822141536
6,0.800390297,0.992571796
7,0.985252888,1.284660827
8,1.216195274,1.551914191
9,1.362041873,1.747810007
10,1.437519117,1.87014366
11,0.062582583,0.117370892
12,0.189160472,0.305164319
13,0.34223388,0.58685446
14,0.489257192,0.821596244
15,0.664504546,1.103286385
16,0.820503688,1.384976526
17,1.054971865,1.666666667
18,1.143185576,1.901408451
19,0.161768494,0.180488956
20,0.411226089,0.463532113
21,0.517648427,0.720775808
22,0.844264145,1.002853496
23,1.113408851,1.259131722
24,1.309297542,1.64338815
25,1.596481096,1.846780163
26,1.713734425,2.126980551
27,1.785503195,2.20223345
28,0.133260664,0.154239384
29,0.397512162,0.541486876
30,0.528375576,0.771746599
31,0.648187081,0.976336402
32,0.861812324,1.232375979
33,1.111559538,1.536787138
34,1.335129032,1.790847877
35,1.413712411,2.068489762
36,1.492564215,2.245980486
37,0.070718106,0.130603506
38,0.19022214,0.262063428
39,0.303833713,0.445978857
40,0.450857025,0.604094741
41,0.6200731,0.971604443
42,0.711482416,1.130630269
43,0.771169086,1.394245952
44,0.986476219,1.605727285
45,0.104357686,0.297870449
46,0.151791036,0.557115547
47,0.312598282,0.787089317
48,0.574975316,1.045267417
49,0.706929942,1.352385187
50,0.801433231,1.601031432
51,1.066199662,1.907188903
52,1.514935052,2.222344729
53,0.226197626,0.259031699
54,0.404154927,0.36384653
55,0.548425187,0.516605166
56,0.702090586,0.698243898
57,0.883166192,1.022860445
58,1.17998418,1.423660694
59,1.495042839,1.708762726
60,0.058172972,0.183648785
61,0.343420043,0.480698846
62,0.427728377,0.650303505
63,0.630421471,0.848359279
64,0.672212656,1.032155897
65,0.705601759,1.244336432
66,1.115334377,1.570173592
67,0.040686193,0.115331808
68,0.145168595,0.288329519
69,0.262499309,0.436613272
70,0.375227555,0.547826087
71,0.486263583,0.700228833
72,0.543666674,0.844393593
73,0.727078251,1.087414188
74,0.182407198,0.109227571
75,0.449125642,0.466815928
76,0.533887826,1.001919079
77,0.656783169,1.217815449
78,0.795297068,1.646889493
79,0.88505305,2.112026227
80,1.039959593,2.434991204
81,1.1812801,2.722693107
82,1.343598148,3.152086998
83,1.522543488,3.547337278
84,1.646203047,3.869902447
85,1.649141691,3.942907404
86,0.138125693,0.150289017
87,0.334035061,0.312138728
88,0.465694821,0.554913295
89,0.719815321,0.780346821
90,0.969911419,1.115606936
91,1.327660244,1.404624277
92,1.540202491,1.63583815
93,1.730097285,1.89017341
94,1.848416136,2.057803468
95,1.980424656,2.265895954
96,0.220308887,0.145726065
97,0.409060664,0.380531379
98,0.651831904,0.679954191
99,0.869610601,1.003715071
100,1.10751589,1.327283555
101,1.439108424,1.747929455
102,1.586930733,2.071333028
103,1.757029477,2.370371049
104,1.91698488,2.612734769
105,2.078180805,2.84688044
106,0.196962103,0.09339302
107,0.196962103,0.1865814
108,0.429594645,0.426676411
109,0.568053284,0.606811621
110,0.819289113,0.840434862
111,0.998520027,1.094291979
112,1.334269443,1.448678969
113,1.468553004,1.683044034
114,1.687552255,1.9176649
115,1.851937722,2.105653207
116,2.005606537,2.28028869
117,2.232300235,2.421721177
118,0.121181046,0.102069512
119,0.189427407,0.247533993
120,0.24560619,0.341937623
121,0.369094345,0.477175812
122,0.457397426,0.589431705
123,0.546147247,0.724645334
