,Unnamed: 0,n,kf,R_f,Q10,Q,kl,R_l,Index,
384,384,2.126505968,1.839950947,0.984857398,5.433269092,5.973953492,-22292539.59,-3.98E-08,3138,0.735061215
385,385,1.848098245,1.340019722,0.984482213,4.658090964,5.032634515,-33631478.79,-2.93E-08,3139,0.668207965
386,386,2.031800117,2.122971959,0.987943203,6.593540166,7.393359717,-49550945,-1.66E-08,3140,0.819118656
387,387,1.773010893,1.497062873,0.992769983,5.485956594,5.999214619,-39228303.18,-3.89E-08,3141,0.739252367
388,388,1.637000632,1.142379124,0.991181379,4.663194946,5.690230652,-20965068.85,-2.99E-08,3142,0.668683572
389,389,1.833721573,2.022953786,0.988523453,7.101090081,7.986375938,-26186348.02,-2.78E-08,3143,0.851325022
390,390,1.767865655,1.727277295,0.997013678,6.353542015,6.78474103,-38411476.59,-4.00E-08,3144,0.803015906
391,391,1.560132679,1.171758472,0.996813582,5.126361494,6.208446732,-13243609.65,-4.72E-08,3145,0.709809228
392,392,1.395610624,1.575534522,0.99555918,8.20276291,4.084398947,0.64117814,0.999444168,3146,0.913960159
393,393,2.119199732,1.008864867,0.99241624,2.99026197,3.4314682,-39012325.71,-4.13E-08,3147,0.475709238
394,394,1.34222229,2.369552111,0.996834645,13.1734443,6.768127479,0.548360101,0.999842172,3148,1.119699339
403,403,1.868673269,1.714582598,0.993907088,5.878918525,2.493649464,2.007457709,0.997177495,3157,0.769297441
404,404,1.614910715,1.787887816,0.995774543,7.439941918,2.987395365,1.379073007,0.997377341,3158,0.871569545
405,405,1.616386658,2.001893808,0.996374933,8.319646829,3.316245478,1.393258045,0.998314582,3159,0.920104891
462,462,1.462850269,0.50571795,0.996350775,2.440649026,1.058953609,0.889366088,0.999124922,3216,0.387505331
463,463,1.524924377,1.718456294,0.998958882,7.778730314,3.212191735,1.101899903,0.997130757,3217,0.890908715
464,464,1.324696693,1.354734133,0.99870816,7.704489311,3.529133054,0.610854932,0.999164258,3218,0.886743857
465,465,1.396011703,1.223790192,0.998919627,6.368444106,2.787143651,0.764314737,0.998998085,3219,0.804033341
466,466,1.469018806,1.081747785,0.99782077,5.186238609,2.315102072,0.861043403,0.998373563,3220,0.714852494
467,467,2.213459572,2.258063819,0.980119558,6.390247415,5.863390253,-42685392.17,-4.74E-08,3221,0.805517673
468,468,1.968626218,1.51582322,0.987227985,4.882216128,5.247012466,-78003422.67,-2.14E-08,3222,0.688617001
469,469,1.697334626,0.942003303,0.990927776,3.657728304,4.070852166,-32760711.06,-3.83E-08,3223,0.563211443
470,470,1.547790125,1.509565667,0.993163058,6.682430283,2.619037656,1.26660654,0.999747825,3224,0.824934437
471,471,1.69994628,1.644758766,0.982491361,6.373178652,2.490621546,1.743985894,0.998704856,3225,0.804356093
472,472,1.477320817,1.552150194,0.99499493,7.376235697,2.952989893,1.049684535,0.999705615,3226,0.867834786
473,473,1.450783007,1.539589944,0.996748698,7.52814581,3.051764204,0.971566796,0.999343921,3227,0.876688022
475,475,1.671656262,2.336089804,0.990967677,9.261869149,3.518115509,1.776286853,0.999644459,3229,0.966698641
476,476,1.856597834,2.632932597,0.987462609,9.100376297,3.584998481,2.374938906,0.999277354,3230,0.959059351
477,477,1.66207764,2.39085157,0.994675213,9.554527744,3.846842306,1.522855639,0.999020081,3231,0.980209226
478,478,1.594552829,2.413107249,0.994311536,10.22613906,3.968737519,1.431750019,0.999077604,3232,1.009711694
480,480,1.253773127,0.938357894,0.995257251,5.887907489,3.022534017,0.444585937,0.990482751,3234,0.769960978
481,481,1.179517498,1.037402422,0.997802953,7.307209378,4.260329956,0.317257694,0.996796567,3235,0.863751552
482,482,1.16409381,1.253189885,0.993224622,9.058455977,6.703573218,0.229859458,0.988702504,3236,0.957054178
483,483,1.144418174,1.082252703,0.991715444,8.093477146,4.789590947,0.286521224,0.992525822,3237,0.908135145
484,484,3.52774878,1.937479173,0.956793241,3.721379318,4.686512728,-40903882.74,-3.30E-08,3238,0.57070394
485,485,2.938110283,1.277133443,0.971704442,2.796347235,4.098926675,-51274972.95,-1.98E-08,3239,0.446591099
486,486,2.575253482,0.934852227,0.984584054,2.28588436,3.582219486,-22177628.86,-4.26E-08,3240,0.359054256
487,487,2.240537529,0.653992409,0.986142302,1.827654819,3.089611148,-23204675.97,-3.51E-08,3241,0.261894176
488,488,1.837315044,0.339153513,0.992523452,1.187596177,2.199823238,-23516232.38,-3.08E-08,3242,0.074668791
489,489,1.629319248,0.191898974,0.994964558,0.788543967,1.794653678,-11725556.29,-4.55E-08,3243,-0.103174086
490,490,1.785796091,1.048053919,0.987065752,3.80502902,5.101887283,0.236833456,0.998635532,3244,0.580357973
491,491,1.861018953,1.121391578,0.992195066,3.864535765,5.088099855,0.251877024,0.997584688,3245,0.587097331
492,492,1.932260064,1.261714328,0.991980755,4.154222128,4.973326233,0.327335811,0.994896176,3246,0.618489715
493,493,1.374592768,1.521308731,0.997460209,8.122795967,3.426768127,0.768480506,0.999414488,3247,0.909705545
494,494,1.327040651,1.831289514,0.9982927,10.38277463,4.621314283,0.636597203,0.999691296,3248,1.016313427
495,495,1.381306284,1.444858197,0.998126773,7.652046956,3.27941944,0.754682742,0.999425386,3249,0.883777626
496,496,1.312469439,1.397808034,0.998028698,8.079231178,3.613399183,0.612378315,0.999761043,3250,0.907370035
497,497,1.430579622,2.597984718,0.997972166,12.99134029,5.360824583,0.897360307,0.999005749,3251,1.113653959
498,498,1.236133392,1.081185494,0.998199392,6.96425064,3.53085491,0.434263407,0.999502363,3252,0.842874393
499,499,1.473394247,1.375466087,0.994986429,6.563792725,2.584750978,1.068359301,0.99968368,3253,0.817154858
500,500,1.554468284,1.803463715,0.996032857,7.932575194,3.182423048,1.227533153,0.998944766,3254,0.899414198
501,501,1.54111547,1.917209463,0.995546942,8.541815934,3.257881454,1.312126732,0.999249982,3255,0.931550209
502,502,1.682481339,2.205728816,0.995074296,8.667869208,3.40516037,1.652273043,0.998716759,3256,0.93791235
503,503,1.4728862,1.621535836,0.99693673,7.742222175,3.058875591,1.054126084,0.999490937,3257,0.88886563
508,508,2.064029201,2.3294426,0.994975392,7.107899574,8.722356556,-15564878.81,-3.52E-08,3262,0.851741283
509,509,2.1523243,2.61186273,0.982173367,7.613149309,8.372744399,-33317757.8,-2.60E-08,3263,0.881564347
510,510,1.932692188,1.459130762,0.97411436,4.802940217,5.960467445,-23111548.72,-2.40E-08,3264,0.681507181
511,511,1.681055068,1.708830693,0.973900784,6.723006733,8.575400605,-17715977.27,-3.33E-08,3265,0.827563546
512,512,1.65954038,1.557626838,0.972820482,6.237921441,8.609892499,-15686883.98,-3.60E-08,3266,0.795039901
513,513,2.694713349,3.24335321,0.965987289,7.622391169,10.9595918,-8592702.624,-4.56E-08,3267,0.882091232
514,514,2.5421151,2.510433007,0.974990241,6.210432637,9.115922196,-15896878.81,-2.38E-08,3268,0.793121855
515,515,2.581219326,2.059289421,0.979796104,5.024943618,7.362628504,-13049032.9,-2.94E-08,3269,0.701131193
516,516,2.433293605,1.425798336,0.975334651,3.673023588,5.476783397,-17545409.87,-2.12E-08,3270,0.565023717
517,517,3.143376686,3.576040173,0.9404964,7.439292204,10.08649547,-13111676.76,-3.49E-08,3271,0.871531617
518,518,2.760111255,2.73433954,0.971325788,6.297333284,8.986367918,-12273163.82,-3.36E-08,3272,0.799156679
519,519,2.373368265,1.972718863,0.968865768,5.204839123,7.916135143,-10313676.85,-3.29E-08,3273,0.71640731
520,520,2.216466678,1.563342806,0.957962851,4.417969808,6.923628808,-20710367.44,-1.53E-08,3274,0.645222744
521,521,3.359467607,2.353493644,0.945188193,4.670670632,6.215244465,-17684243.81,-2.71E-08,3275,0.669379243
522,522,2.920907574,1.776720122,0.965087457,3.908214256,5.468318381,-12691942.69,-3.26E-08,3276,0.591978365
523,523,2.606112426,1.376721453,0.958890884,3.330883018,4.870099676,-14425310.39,-2.46E-08,3277,0.52255938
524,524,2.328891165,1.04664871,0.968585074,2.813130218,4.325956354,-6588693.649,-5.03E-08,3278,0.449189836
525,525,2.519336318,2.797090093,0.959625315,6.976480581,10.40437121,-12689952.49,-2.99E-08,3279,0.84363639
526,526,2.372711414,2.18407348,0.976384641,5.764026929,8.77979728,-5710462.688,-5.91E-08,3280,0.760726001
527,527,2.025856594,1.476586202,0.973674748,4.601264096,7.648295789,-12389468.38,-2.33E-08,3281,0.662877161
528,528,1.862558939,1.103324941,0.963784444,3.798386879,6.635897435,-6403390.84,-3.71E-08,3282,0.579599197
529,529,3.067058953,3.435277399,0.954471593,7.277916375,9.947324828,-9081456.453,-4.82E-08,3283,0.862007061
530,530,2.73433748,2.631842376,0.958266135,6.109127363,8.734015395,-8271933.23,-4.59E-08,3284,0.785979179
531,531,2.466747763,2.004667842,0.961338767,5.098406993,7.633653038,-6376009.275,-5.40E-08,3285,0.707434501
532,532,2.319783086,1.626528566,0.967991931,4.388705938,6.73518576,-21274040.71,-1.49E-08,3286,0.642336482
533,533,3.073002417,3.26915048,0.966145595,6.915913612,9.52562653,-9549395.789,-4.13E-08,3287,0.83984956
534,534,2.75428625,2.507527497,0.98029329,5.785170632,8.308563608,-38360678.89,-1.03E-08,3288,0.762316173
535,535,2.614213797,2.079806945,0.975025208,5.018191244,7.350578317,-6411887.026,-5.48E-08,3289,0.700547208
536,536,2.602419154,1.884852256,0.976267099,4.565992228,6.65769593,-6610148.794,-5.61E-08,3290,0.659535168
537,537,1.786487113,1.705483548,0.993961677,6.188783364,2.549535803,1.82481229,0.997620917,3291,0.791605281
538,538,1.566117627,0.909972013,0.996771848,3.958673447,1.718447799,1.085584356,0.995362955,3292,0.597549678
539,539,1.350548261,1.694546211,0.999411163,9.321664123,4.163105849,0.669498396,0.998407283,3293,0.96949345
543,543,2.168086035,1.548471624,0.998972231,4.478571996,7.539685448,-47273818.22,-1.90E-08,3297,0.65113956
544,544,2.122127325,1.604089746,0.99310441,4.747379198,7.260550195,-9287413.901,-3.76E-08,3298,0.676453922
545,545,1.799331862,1.54561396,0.994856803,5.557287678,9.421762803,-11408777.56,-3.30E-08,3299,0.744862879
546,546,1.888493265,1.967920032,0.998024931,6.660857134,10.29947286,-18298551.68,-2.99E-08,3300,0.823530119
547,547,1.516911551,1.316148247,0.999371967,6.005359735,11.50459517,-13204630.93,-4.57E-08,3301,0.778539028
548,548,1.90306353,1.423526035,0.992523091,4.773467242,6.418406204,0.242648332,0.996963432,3302,0.678833947
549,549,1.689011064,1.010034724,0.99547136,3.948196306,6.016258938,0.170747505,0.99818036,3303,0.596398738
550,550,1.544420791,0.73966327,0.996281165,3.284928974,5.637038677,0.128664617,0.998884387,3304,0.516525984
551,551,1.222610557,0.654719894,0.998366674,4.305042846,2.15703954,0.425855451,0.998771784,3305,0.633977478
552,552,1.600306207,1.380534607,0.997306045,5.820063309,2.399641293,1.270165457,0.997841658,3306,0.764927709
553,553,1.607053446,0.896653455,0.998044212,3.757348397,1.535301645,1.303007539,0.99300134,3307,0.574881467
554,554,1.444698386,0.462269901,0.995643998,2.27552504,1.003118092,0.825937349,0.987844488,3308,0.357081619
558,558,1.99688458,1.675125758,0.994160575,5.30673605,7.29584615,-17763822.48,-4.60E-08,3312,0.724827487
559,559,2.045497481,1.547578089,0.993196186,4.770140809,5.785546372,-18607045.69,-2.95E-08,3313,0.678531199
561,561,1.948014961,1.070331301,0.994755891,3.490288337,4.861017441,-10031805.62,-4.06E-08,3315,0.542861306
562,562,1.763679259,1.146942806,0.972251206,4.231928099,5.810931973,-12207121.43,-3.17E-08,3316,0.62653828
563,563,1.554393582,0.962056822,0.975013114,4.231929546,6.967843494,-13716502.89,-1.92E-08,3317,0.626538429
564,564,1.508963221,0.768876548,0.954102404,3.536415536,5.252791835,-8898682.654,-3.17E-08,3318,0.54856329
565,565,1.542447154,0.812522657,0.961602997,3.615396293,6.002485068,-8952163.85,-2.93E-08,3319,0.558155908
566,566,1.460822687,0.605448602,0.94486491,2.928350499,4.487534573,-10914920.35,-2.43E-08,3320,0.466623057
567,567,1.558846596,0.62998923,0.964185674,2.759516951,4.646480413,-8360307.224,-3.01E-08,3321,0.440833066
568,568,2.361296543,2.508405018,0.984517564,6.651105137,7.473723223,-21571028.17,-4.49E-08,3322,0.822893813
569,569,2.489099361,2.266667982,0.981560029,5.716624289,6.641398822,-66962746.88,-2.33E-08,3323,0.75713965
570,570,2.444757216,1.866302553,0.982052805,4.786528201,5.479469291,-44276950.56,-3.40E-08,3324,0.680020622
571,571,2.332881801,1.411948301,0.985046556,3.788551316,4.342056216,-126129617.2,-2.04E-08,3325,0.578473174
572,572,2.103436109,2.222022055,0.989828919,6.639891017,8.18013389,-43068670.78,-2.27E-08,3326,0.822160951
573,573,2.205202462,2.248081856,0.985356941,6.386828022,7.775507012,-20161202.2,-3.57E-08,3327,0.805285222
574,574,2.267121616,2.132910971,0.990415353,5.889259167,7.303608114,-22747805.48,-2.56E-08,3328,0.770060667
575,575,2.16733998,1.870601754,0.983523457,5.412232137,6.180920004,-25590689.16,-5.19E-08,3329,0.733376416
576,576,1.923919399,1.778272604,0.993934388,5.88532746,11.2857908,0.123222544,0.99577375,3330,0.769770632
577,577,1.741445082,1.190742217,0.991062385,4.467386097,3.99933772,-58245894.13,-1.88E-08,3331,0.650053488
578,578,1.588963553,0.483227193,0.986657788,2.058222974,5.384572607,0.066684396,0.998706922,3332,0.313492422
579,579,1.4310273,0.224442331,0.982276658,1.121769064,3.57305279,0.048504727,0.993211209,3333,0.049903459
580,580,1.145909223,0.104003017,0.984311994,0.77573862,5.892333759,0.015556698,0.989092615,3334,-0.110284587
581,581,1.305986109,0.759370101,0.998066132,4.427498491,1.897089935,0.642707656,0.999874226,3335,0.646158422
582,582,1.296340215,0.824457494,0.99785761,4.870468134,2.147924511,0.603999307,0.99990374,3336,0.687570706
583,583,1.272641259,0.78917114,0.998366406,4.818796477,2.279001645,0.517907693,0.999723942,3337,0.682938584
584,584,1.22786281,0.838291284,0.99832523,5.467870048,2.774870978,0.425194112,0.999853174,3338,0.737818184
585,585,1.235991948,0.877358599,0.999360334,5.652543274,2.870300823,0.432369469,0.999698777,3339,0.752243896
596,596,1.802281375,1.457858644,0.991932447,5.230795425,4.675712532,-36663038.88,-2.53E-08,3350,0.718567735
597,597,1.510486675,0.957633173,0.987385547,4.39782012,12.03618834,0.061985461,0.999229063,3351,0.643237462
598,598,1.721620439,1.040621078,0.994972792,3.964064762,3.62475025,-34878751.92,-2.71E-08,3352,0.598140741
599,599,4.733122354,3.594716482,0.927327221,5.847115408,5.873447179,-121293140.7,-2.31E-08,3353,0.766941666
600,600,5.702192144,3.943918929,0.927667721,5.906077345,7.344884559,0.885667947,0.982736554,3354,0.77129913
601,601,5.275453774,4.032655464,0.956046013,6.23947821,6.465184383,-94921881.63,-3.90E-08,3357,0.795148272
602,602,3.236571681,2.898136137,0.913571622,5.903202545,4.968738439,-49134352.14,-4.36E-08,3358,0.771087685
603,603,4.233169671,3.226840983,0.910925913,5.559134342,6.728471892,0.761378487,0.970738697,3361,0.745007169
604,604,6.008687931,4.150799061,0.958943455,6.089160114,7.401481733,0.967855312,0.95825036,3365,0.784557394
605,605,4.842289742,3.410236135,0.916235886,5.486537137,6.93494953,0.754269504,0.963642215,3366,0.739298323
606,606,1.868215741,1.090078084,0.98857664,3.738760917,5.110272381,0.233689226,0.998673278,3369,0.572727694
607,607,1.869377757,1.111608406,0.989265549,3.809685992,5.145149814,0.242402167,0.99829528,3370,0.580889181
608,608,1.949075477,1.196058493,0.989759065,3.897769772,5.148143261,0.258253229,0.997439014,3371,0.590816183
609,609,1.973069875,1.271704552,0.993773092,4.08517484,5.185084624,0.296237589,0.995867743,3372,0.611210648
610,610,2.131904674,2.292359425,0.986684141,6.750669363,7.959676124,0.384729496,0.996697747,3373,0.829346837
611,611,2.202392607,2.224425965,0.981428055,6.328045703,7.514171962,0.389686934,0.998332868,3374,0.801269607
612,612,1.575130628,0.957140294,0.988161131,4.128987609,1.645363086,1.294415505,0.996621019,3375,0.61584358
613,613,1.453718283,1.221703658,0.976784648,5.954661312,2.249801511,1.094211407,0.991623591,3376,0.774857065
614,614,1.568900993,1.3601252,0.994017668,5.901572375,2.510884774,1.128613478,0.993427982,3377,0.770967738
615,615,1.763889307,1.945466951,0.994717611,7.177163784,2.896528185,1.820701373,0.996136467,3378,0.855952857
616,616,1.293772984,0.943755501,0.994161168,5.59490381,2.596053307,0.556335306,0.996386772,3379,0.747792624
617,617,3.030702004,2.213134619,0.969615461,4.731124636,7.368918911,-31323126.75,-8.37E-09,3380,0.674964389
618,618,2.653798845,1.636830172,0.980595211,3.897821379,6.745945853,-4473900.461,-5.35E-08,3381,0.590821933
619,619,2.345586542,1.22033702,0.979053894,3.25695968,6.230630584,-6718114.956,-2.41E-08,3382,0.512812382
620,620,1.986856995,0.775167538,0.983998284,2.470034754,5.45945942,-9121645.813,-2.04E-08,3383,0.392703064
621,621,3.233414541,2.217154512,0.983002976,4.519251833,7.084577041,-4980820.632,-5.35E-08,3384,0.655066543
622,622,2.945347334,1.796333396,0.983243175,3.925594847,6.248756175,-8796850.953,-3.77E-08,3385,0.593905475
623,623,2.673043954,1.393909329,0.98698373,3.298677501,5.791044687,-3861415.889,-6.70E-08,3386,0.518339858
624,624,2.364542983,1.031584183,0.987922247,2.731614318,5.074626827,-10588675.72,-2.61E-08,3387,0.43641938
625,625,3.722589943,2.135918634,0.978430552,3.964741557,5.278974701,-18783335.63,-2.50E-08,3388,0.598214883
626,626,3.241134338,1.702994811,0.975124703,3.465351404,4.950611785,-14132426.22,-2.94E-08,3389,0.539747281
627,627,2.923112511,1.354971758,0.985326438,2.978731385,4.330539129,-18328464.59,-2.42E-08,3390,0.474031341
628,628,2.536683054,0.986634428,0.97832754,2.445523571,4.065672143,-10077722.41,-3.33E-08,3391,0.388371853
629,629,1.618082982,0.163165098,0.987387151,0.677083984,3.029913629,0.027654034,0.998887583,3392,-0.169357459
630,630,1.656434719,0.136145226,0.996806547,0.546649142,2.348964332,0.028811461,0.998132689,3393,-0.26229133
631,631,1.713340979,0.137078759,0.989847083,0.525563442,2.112888301,0.031496892,0.998723147,3394,-0.279374851
632,632,1.909902508,0.142722124,0.998265164,0.476516822,1.541139592,0.043292303,0.991262239,3395,-0.321921764
633,633,1.813364783,0.13774953,0.992726408,0.490400777,1.733660558,0.038098797,0.999238094,3396,-0.30944885
646,646,1.285777302,4.526940766,0.99884439,27.13591503,12.76370392,0.534963571,0.999555652,3409,1.433544471
647,647,1.187550017,2.500911689,0.999736534,17.38473808,9.797879669,0.337290582,0.999404547,3410,1.240168152
648,648,1.212841934,0.83383353,0.997686174,5.566588341,3.227720334,0.34771232,0.998043339,3411,0.745589106
649,649,1.259737543,2.185008029,0.999197852,13.59155609,7.105718286,0.441100579,0.99960456,3412,1.133269182
650,650,1.255650206,2.550089394,0.998510814,15.95715799,8.33091928,0.438587713,0.999916431,3413,1.202955545
651,651,1.259041345,2.016147518,0.999168734,12.55386338,6.489848178,0.448203628,0.999660411,3414,1.098777398
652,652,1.280169727,0.46861875,0.994740076,2.831170874,1.328413451,0.532016491,0.99933698,3415,0.451966082
653,653,1.171315092,1.033124337,0.998885198,7.377238657,4.361606188,0.306728488,0.999574129,3416,0.867893833
654,654,1.254610057,1.12775571,0.999260932,7.067656594,3.507407516,0.466429851,0.999268948,3417,0.84927544
655,655,1.287598476,1.229400564,0.998958701,7.350773395,3.484772489,0.533054578,0.997077652,3418,0.866333035
656,656,2.738172329,2.861974413,0.961999056,6.635487808,7.810276658,-68040608.83,-1.56E-08,3419,0.821872856
657,657,2.45177154,2.269118499,0.964222017,5.803974842,6.924901141,-26077814.69,-2.77E-08,3420,0.763725521
658,658,2.340754399,1.997069629,0.972138208,5.340794947,6.524374133,-23754191.1,-3.10E-08,3421,0.727605904
659,659,2.161715944,1.636122953,0.977757187,4.746914463,6.071146159,-12747580.87,-4.59E-08,3422,0.676411406
660,660,1.887849126,1.196884101,0.980282166,4.052802541,5.513833947,-18056974.96,-2.69E-08,3423,0.607755445
666,666,1.996121328,1.904581672,0.992128374,6.036304686,5.674859308,-112814788.8,-2.02E-08,3429,0.780771153
667,667,2.147986646,1.450588359,0.959893123,4.237370418,4.178501597,-54909979.56,-2.03E-08,3430,0.62709643
668,668,2.078493579,1.194565103,0.961417191,3.616825029,3.455374563,-42999338.01,-3.23E-08,3431,0.558327499
669,669,2.862948925,0.962057619,0.964122456,2.150261516,3.161382813,0.286811982,0.992967378,3432,0.332491282
676,676,1.515488914,0.304605444,0.998637271,1.391844516,0.59684146,1.008069546,0.996705608,3439,0.143590723
677,677,1.440761739,0.202666443,0.996652688,1.001980185,0.426016192,0.868018398,0.998704578,3440,0.000859133
678,678,1.559692677,0.555069063,0.996962458,2.429399688,1.024079357,1.127394456,0.997249704,3441,0.385498971
679,679,1.350853385,0.3498422,0.995626854,1.923733826,0.84196882,0.685978639,0.99849407,3442,0.284144982
680,680,1.626852219,0.631817192,0.996985431,2.601809058,1.095811374,1.285038858,0.997554007,3443,0.415275421
681,681,1.391329746,0.435063602,0.998572804,2.276615196,1.016199366,0.728418767,0.997261587,3444,0.35728963
682,682,1.630478465,0.80953247,0.996763842,3.323159405,1.31749723,1.450987334,0.997763885,3445,0.521551174
683,683,1.404492008,0.543622601,0.997743637,2.80090712,1.216959158,0.783286873,0.999211153,3446,0.447298707
684,684,1.511751171,0.968680326,0.998637362,4.442884271,1.820889203,1.068710262,0.997429894,3447,0.647665001
685,685,1.281562081,0.650790447,0.998900701,3.924089576,1.9429689,0.494609917,0.998488189,3448,0.593738913
686,686,2.713978883,2.38092887,0.998569742,5.561720063,6.83161166,0.425892481,0.951998003,3449,0.745209126
687,687,2.507760913,2.016915759,0.997723983,5.051843127,6.672670308,0.329952907,0.975743494,3450,0.703449856
688,688,2.537653467,1.782685404,0.997132248,4.417123537,3.571686849,-20767153.12,-7.56E-08,3451,0.645139546
692,692,2.014659311,1.790867545,0.989219723,5.615976796,6.713920764,-25209204.85,-3.27E-08,3455,0.749425305
695,695,1.382936305,0.931677023,0.997707681,4.924526589,2.128442989,0.750818071,0.998008008,3458,0.692364487
696,696,1.245283479,0.575531206,0.998531032,3.656780421,1.830114376,0.450446947,0.999223018,3459,0.563098883
697,697,1.390253827,2.366427342,0.99839328,12.3989893,5.38100798,0.756388849,0.998116544,3460,1.093386285
698,698,1.366381735,1.456119832,0.997169652,7.85338732,3.418757269,0.715501081,0.999654937,3461,0.895057017
699,699,1.657067687,2.530850228,0.996142049,10.15645376,4.154982841,1.439200724,0.99828814,3462,1.006742095
700,700,1.607059542,1.656100193,0.996727424,6.939706255,2.860843153,1.288358845,0.998401055,3463,0.841341088
701,701,1.165990311,0.825659435,0.997049514,5.948959436,3.63315666,0.293398142,0.99887403,3464,0.774441008
702,702,1.580273886,0.768885624,0.996445544,3.301136178,1.431958793,1.125644118,0.998829122,3465,0.51866344
703,703,1.929800291,1.358059883,0.989883127,4.478238876,1.897371111,2.340507466,0.997518711,3466,0.651107256
704,704,1.865528041,1.149598229,0.994380502,3.949911321,1.649283093,2.11479369,0.996311583,3467,0.596587345
705,705,1.703273853,1.675037774,0.996492879,6.473352483,2.799961242,1.438187179,0.99820246,3468,0.811129256
706,706,1.305312299,2.171549871,0.998248977,12.67272462,6.349359986,0.517006574,0.999626671,3469,1.102869998
707,707,1.219050386,1.169719626,0.999190399,7.733790708,4.510780292,0.349415647,0.999152107,3470,0.888392415
708,708,1.104118722,0.254794458,0.991183503,2.050641218,3.222068311,-12608200.41,-2.43E-08,3471,0.311889682
709,709,1.196083472,0.406482998,0.995078104,2.786791234,4.293063182,-7581180.243,-3.94E-08,3472,0.445104436
710,710,1.194739026,0.505051172,0.996591245,3.47007018,5.154561179,-38379497.33,-1.43E-08,3473,0.540338258
711,711,0.997680683,0.211336209,0.997400594,2.124704909,3.73449696,-8972924.491,-3.10E-08,3474,0.327298621
712,712,1.054853775,0.34099494,0.997602832,3.025148004,4.905833657,-12360887.04,-2.39E-08,3475,0.480746627
713,713,1.136791768,0.533399272,0.998009973,4.043160654,5.810748689,-25015940.98,-1.73E-08,3476,0.606720998
714,714,0.940398953,0.189638662,0.995960746,2.194347241,3.908196646,-6635195.473,-3.12E-08,3477,0.341305353
715,715,1.083668121,0.407231683,0.996190284,3.409049496,5.204683754,-10337747.77,-3.10E-08,3478,0.532633307
716,716,1.225108105,0.774518468,0.993640915,5.073250123,7.138173219,-13410001.07,-2.77E-08,3479,0.705286275
717,717,1.249757747,1.796998987,0.999051778,11.34234633,6.102865345,0.412732729,0.996445184,3480,1.054702904
718,718,1.101209697,1.226861162,0.999243139,9.928592265,8.426138454,0.169437212,0.999156157,3481,0.996887676
719,719,1.574248362,2.598131691,0.99245247,11.21721239,4.538475864,1.250157219,0.997866369,3482,1.049884943
720,720,1.327268116,1.707558223,0.994307614,9.678382817,4.203383393,0.659577325,0.998949889,3483,0.985802796
721,721,1.711181299,1.740713958,0.992296539,6.685271126,2.739036471,1.594288155,0.998409103,3484,0.825119025
722,722,1.476562556,1.140076297,0.997168568,5.422287838,2.250345432,0.97554718,0.99915863,3485,0.734182568
723,723,1.248180172,0.93538373,0.996298112,5.917744356,3.019084141,0.442734673,0.995154492,3486,0.7721562
724,724,1.381365534,0.947706053,0.998637403,5.018743533,2.227376524,0.719088169,0.99805429,3487,0.700595003
725,725,1.372909496,1.507602718,0.999175558,8.066163928,3.556964545,0.711765653,0.998676622,3488,0.906667044
726,726,1.696052745,1.485838612,0.998788162,5.775318572,2.461271557,1.426029459,0.992648073,3489,0.761575945
727,727,1.622554848,1.383683608,0.997602917,5.719377748,2.393664478,1.294697824,0.997172003,3490,0.757348781
728,728,1.633017324,1.783550952,0.996640402,7.305482351,3.017979852,1.349687761,0.997884207,3491,0.863648896
729,729,1.220958749,0.822937114,0.999554413,5.424942491,2.875895125,0.394407302,0.998273785,3492,0.734395139
730,730,1.225595965,0.990834951,0.998835182,6.485312334,3.381213085,0.406967007,0.998950956,3493,0.811930897
731,731,1.25807103,0.458236787,0.998793809,2.857311774,1.438184007,0.459305096,0.997258754,3494,0.455957631
732,732,1.30225212,1.28299903,0.999227285,7.518423519,3.498008567,0.564440776,0.997636682,3495,0.876126786
733,733,1.184158856,1.214129814,0.997177808,8.486847833,4.819515553,0.331775435,0.997881201,3496,0.928746415
734,734,1.32043128,0.746320644,0.994870886,4.26828856,1.927099601,0.613369263,0.99756718,3497,0.630253772
735,735,1.352892035,2.087890297,0.99794477,11.45156805,5.194914467,0.65393105,0.997862069,3498,1.058864958
736,736,1.375684099,2.566415542,0.998553639,13.68478713,5.991704197,0.724362005,0.998794077,3499,1.136238046
737,737,1.507459392,1.21165847,0.998358545,5.581462469,2.368258994,1.0025506,0.997071571,3500,0.746748009
738,738,1.221406131,0.851510344,0.999148499,5.609425963,3.046501402,0.38256077,0.997945939,3501,0.74891842
739,739,1.234902005,0.988421156,0.998270705,6.378563542,3.351688093,0.412280168,0.998268576,3502,0.804722886
740,740,1.322060803,0.815268311,0.999120242,4.652596877,2.168894518,0.589733994,0.997739357,3503,0.667695425
741,741,1.121546625,1.275657503,0.997635826,9.939395472,6.648725607,0.234705708,0.999014234,3504,0.997359971
742,742,1.299304258,2.109910261,0.997119853,12.41385464,5.536645113,0.595749099,0.999001992,3505,1.093906656
743,743,1.238143495,1.515445933,0.999103378,9.731981494,4.972634252,0.430435609,0.999779376,3506,0.988201274
744,744,1.394775912,2.528045024,0.995676656,13.17485526,5.808830166,0.74408242,0.996836133,3507,1.119745853
745,745,1.370410384,1.274956824,0.99718983,6.842328184,2.943851913,0.736188446,0.998147485,3508,0.835203901
746,746,1.644567637,2.058047029,0.99604583,8.34675854,3.493367306,1.346882531,0.998458192,3509,0.92151785
