,pred,real
0,0.180188281,0.38
1,1.187389235,1.3
2,2.588987698,2.33
3,3.946161988,3.21
4,4.376894956,3.9
5,4.675396899,4.49
6,5.329468173,5.03
7,5.840187257,5.49
8,6.064635325,5.98
9,0.535377711,0.43
10,1.873647583,1.35
11,3.137227304,2.27
12,3.944830537,2.98
13,4.295675791,3.53
14,4.737961703,3.95
15,5.264773235,4.28
16,5.323282417,4.56
17,5.391469756,4.76
18,0.248579728,0.23
19,1.26294946,1.27
20,2.629563933,2.15
21,3.545346063,2.63
22,4.138745897,3.01
23,4.731463186,3.18
24,5.312295943,3.28
25,5.437587276,3.35
26,5.460053591,3.38
27,1.287089331,0.633954155
28,1.943962951,1.063753582
29,2.731671609,1.729942693
30,3.549575891,2.23495702
31,4.371896157,2.535816619
32,4.42394229,2.793696275
33,4.604851681,2.997851003
34,1.035392279,0.64469914
35,1.351335743,1.343123209
36,1.829794756,1.805157593
37,2.424922659,2.106017192
38,2.461006752,2.23495702
39,2.405976942,2.385386819
40,1.263949525,0.863821138
41,2.504188085,1.880081301
42,3.111227289,2.578760163
43,3.5227233,2.921747967
44,3.918800794,3.18851626
45,4.051194023,3.391768293
46,0.757212427,1.294969255
47,1.48279682,1.696408513
48,2.196439081,2.00917882
49,2.304035015,2.201264614
50,2.240942095,2.377263176
51,2.251269843,1.755687619
52,3.129239081,3.108233428
53,3.889458938,3.904642244
54,4.487220877,4.491304117
55,4.883029577,4.804361966
56,5.030771551,5.101234212
57,1.380792372,1.032786885
58,2.290479654,1.983606557
59,3.227771934,2.852459016
60,4.302375038,3.491803279
61,4.729290069,4.081967213
62,5.385220488,4.590163934
63,5.741365305,4.950819672
64,6.059165983,5.37704918
65,6.452553853,5.573770492
66,6.815732569,5.885245902
67,7.00594121,6.081967213
68,1.107239623,0.803278689
69,2.16261377,1.557377049
70,2.918383403,2.278688525
71,3.988171511,2.852459016
72,4.449816721,3.442622951
73,5.071016961,3.803278689
74,5.53133352,4.147540984
75,5.885123981,4.540983607
76,6.288099028,4.803278689
77,6.641443293,5.049180328
78,6.831651935,5.163934426
79,0.95140488,0.858516484
80,1.901523843,1.802884615
81,3.276906434,2.953296703
82,3.886621474,3.811813187
83,5.845735837,5.271291209
84,6.743084725,6.404532967
85,7.631908301,7.675137363
86,9.095835382,8.516483516
87,9.583943171,8.87706044
88,0.894615443,0.64591882
89,1.180348422,0.945367084
90,1.942688271,1.560164134
91,2.593692507,2.096359654
92,3.343301858,2.55393978
93,3.728784059,2.980217922
94,3.950973899,3.422646113
95,4.332274638,3.75456083
96,4.489049182,3.928870467
97,4.76800738,4.197751469
98,4.962234317,4.435177997
99,5.456860465,4.625485195
100,0.533219683,1.034809718
101,0.531193701,1.444067638
102,0.777801656,1.690638678
103,0.898882457,1.805356657
104,1.171104343,1.892020991
105,1.175324298,1.95065034
106,1.272207899,1.975634597
107,0.440509742,0.557947522
108,0.613747379,1.003661808
109,0.851900374,1.264276774
110,0.959380676,1.435070943
111,1.230883499,1.586254616
112,1.26639203,1.642069582
113,1.360190075,1.692283771
114,0.521646209,0.456946939
115,0.647438459,0.782078134
116,0.958432639,1.011765986
117,1.029797013,1.118134111
118,1.131584286,1.255261419
119,1.086064438,1.311073275
120,1.173377999,1.338862585
121,0.396359831,0.358543417
122,0.703404724,0.647058824
123,0.798866451,0.81232493
124,0.928194668,0.929971989
125,1.082011039,1.014005602
126,0.920002937,1.067226891
127,0.248352361,0.127853881
128,0.667294295,0.468797565
129,0.701257717,0.522070015
130,0.98602374,0.948249619
131,1.12612939,1.278538813
132,1.301932796,1.470319635
133,1.481208037,1.640791476
134,1.643483518,1.832572298
135,1.808295439,1.939117199
136,1.801318021,2.056316591
137,2.007446699,2.152207002
138,2.217781283,2.184170472
139,0.2278215,0.085235921
140,0.376382991,0.298325723
141,0.686790971,0.426179604
142,0.931203705,0.841704718
143,1.011604523,1.076103501
144,1.141317705,1.310502283
145,1.345972756,1.480974125
146,1.493010949,1.662100457
147,1.733521125,1.768645358
148,1.744967007,1.907153729
149,1.808837221,1.98173516
150,1.893567549,2.066971081
151,0.599643067,0.301940973
152,1.086407718,0.986784416
153,1.608983189,1.539166113
154,2.121185085,2.143215528
155,2.618341934,2.62221205
156,3.255175048,3.027602338
157,3.47624443,3.40361846
158,3.775439756,3.787170713
159,4.319487417,4.111820562
160,4.164033971,4.384976861
161,4.610180421,4.57707118
162,4.838628831,4.732288695
163,4.800583486,4.880204536
164,5.121400915,5.02810698
165,0.43037424,1.008230453
166,1.531378071,2.009602195
167,2.258210152,2.661179698
168,2.81122022,3.113854595
169,3.020279717,3.436213992
170,3.074143037,3.737997257
171,3.619637757,4.012345679
172,3.40774528,4.204389575
