,pred,real
0,-0.10513629,0.070318384
1,0.174157053,0.211092092
2,0.308587947,0.299554947
3,0.391178505,0.388291681
4,0.545603278,0.528962684
5,0.626165996,0.635022253
6,0.821204322,0.706333447
7,0.950016322,0.812358781
8,1.102309008,0.970592263
9,1.178739674,1.024443684
10,1.348305825,1.130400548
11,0.45332229,0.615656485
12,0.63155599,0.745210299
13,0.682393966,0.882904206
14,0.883672027,1.093315209
15,1.151121289,1.319798497
16,1.277724512,1.441148249
17,1.524982583,1.578570286
18,1.541734229,1.707868223
19,1.810736428,1.917911403
20,1.926407522,2.119766512
21,2.048623467,2.281129058
22,2.146162068,2.410011195
23,2.172405459,2.5308332
24,2.385581447,2.627298897
25,0.632944012,0.575003998
26,0.817904757,0.736942268
27,0.977852823,0.906764753
28,1.374623777,1.206013114
29,1.629452714,1.440300656
30,1.894519638,1.642219735
31,1.998806405,1.787350072
32,2.124308948,1.948680633
33,2.19236256,2.077578762
34,2.242305568,2.182168559
35,2.438835102,2.302990565
36,0.156676451,0.299711816
37,0.438356632,0.726224784
38,0.647614896,1.060518732
39,0.834593768,1.25648415
40,1.066212021,1.417867435
41,1.124321183,1.556195965
42,1.298331788,1.717579251
43,1.401523551,1.855907781
44,1.553308035,1.948126801
45,1.658887283,2.063400576
46,1.693742158,2.097982709
47,1.89694194,2.178674352
48,2.040989626,2.236311239
49,0.431267169,0.741839763
50,1.002907846,1.112759644
51,1.291697207,1.483679525
52,1.554576286,1.75074184
53,2.059650066,2.106824926
54,2.166050332,2.34421365
55,2.187601768,2.581602374
56,2.365339798,2.759643917
57,2.50357936,2.93768546
58,3.00465137,3.056379822
59,3.241715612,3.175074184
60,3.467455719,3.24925816
61,3.732225075,3.338278932
62,1.535515689,2.387755102
63,2.861919258,4.132653061
64,4.351386712,5.418367347
65,4.837362397,6.382653061
66,5.587776707,7.530612245
67,7.557461699,8.31122449
68,7.351764343,8.816326531
69,8.034072758,9.321428571
70,8.040199776,9.734693878
71,8.04044898,10.01020408
72,7.97118378,10.28571429
73,8.158824274,10.56122449
74,1.747795349,1.371571072
75,3.53718675,2.992518703
76,4.541610105,4.488778055
77,6.311992722,6.234413965
78,7.438389018,7.605985037
79,7.817444265,8.85286783
80,8.328268685,9.413965087
81,8.701558982,10.28678304
82,0.336796121,0.466389373
83,0.775256659,0.815923376
84,1.110969293,1.14405144
85,1.314795692,1.334475534
86,1.589276372,1.524610637
87,1.892427027,1.862564378
88,1.956328681,2.041862337
89,2.161664408,2.241802475
90,2.246388365,2.357481241
91,2.483582068,2.473077439
92,2.435715119,2.546584236
93,0.937458095,0.934065934
94,1.42756573,1.497252747
95,1.66204456,1.840659341
96,2.096958017,2.184065934
97,2.574174432,2.554945055
98,2.916605268,2.870879121
99,3.214406817,3.090659341
100,3.497095092,3.255494505
101,3.524201715,3.365384615
102,3.888670373,3.489010989
103,3.928545576,3.557692308
104,4.087579979,3.653846154
105,1.03884722,0.768763206
106,1.350664745,1.134507287
107,1.560821043,1.427053385
108,1.908547422,1.710257674
109,2.09471606,1.956832242
110,2.168930352,2.194003543
111,2.505163987,2.394330014
112,2.687696723,2.576433814
113,2.86126566,2.685431819
114,2.937033645,2.840032598
115,3.065412698,2.939658065
116,0.166873196,0.192419825
117,0.740265007,0.612244898
118,1.317343917,0.962099125
119,1.874551257,1.731778426
120,2.817012059,2.379008746
121,3.420745353,2.851311953
122,4.251459213,3.516034985
123,-0.047825677,0.209912536
124,0.363369509,0.50728863
125,1.240286378,0.89212828
126,2.045627703,1.679300292
127,3.064359132,2.221574344
128,3.44040995,2.746355685
129,3.917829716,3.201166181
130,2.772199271,2.382335164
131,3.778906601,3.455049536
132,4.6689002,4.350642525
133,4.947167033,5.038039051
134,6.673950317,5.904922082
