,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,GBR_separate,0.9309477829482837,0.5191157868552463,-1,-1,0.9204044346830856,0.5765271931153231,0.9188860539253778,0.5769926597065318,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,E&E,LGBM_separate,0.9302055270919514,0.5292354750902007,-1,-1,0.9301058287896002,0.4773855382892045,0.9274372987713883,0.48953358665301483,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
2,E&E,BGLGBM_separate,0.9336242506936735,0.5022970458449634,-1,-1,0.9339774036938004,0.4496366188426537,0.9312094917451785,0.462030253081052,{'n_estimators': 50}
