,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,GBR_separate,0.858080482288474,1.1554146838467805,-1,-1,0.8631139540322079,0.8265010983040625,0.8631139540322079,0.8265010983040625,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,E&E,LGBM_separate,0.8481725513988287,1.2627200469732742,-1,-1,0.8666967803255019,0.7026126640720808,0.8666967803255019,0.7026126640720808,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
2,E&E,BGLGBM_separate,0.8605004911982201,1.1582579075597508,-1,-1,0.8696828430297856,0.6747614580294523,0.8696828430297856,0.6747614580294523,{'n_estimators': 50}
