,MSE,Indexs
0,0.015228428489359338,2202
1,0.0024039618009155657,2203
2,0.01901051044944957,2204
3,0.03458673609963503,2205
4,0.03608805035451551,2206
5,0.004579176974383815,2207
6,0.001228661305350263,2208
7,0.061470086939190684,2209
8,0.023658877707565428,2210
9,0.04286020334655934,2211
10,0.07965649828315989,2212
11,0.11637007830380543,2213
12,0.0035868589251198276,2214
13,0.006449719438877247,2215
14,0.03488375221093892,2216
15,0.13329640709952847,2217
16,0.0008068622739321948,2218
17,0.006620875386276298,2219
18,0.04199416799715409,2220
19,0.13907576732521099,2221
20,0.019918560975556096,2223
21,0.024428549304803048,2224
22,0.02491323179823644,2225
23,0.032332219341175215,2226
24,0.2605023807249398,2229
25,0.2589423723570596,2230
26,0.022891288046253875,2231
27,0.023203387002852027,2232
28,0.03723345443744815,2233
29,0.024813800135016505,2234
30,0.042189193310414215,2235
31,0.014812576488878293,2236
32,0.025672830376048433,2237
33,0.03180218632727678,2238
34,0.0454213702129963,2239
35,0.040861476545745214,2240
36,0.05223154649049319,2241
37,0.01132462988518781,2242
38,0.000781473216814564,2243
39,0.014602666389692272,2244
40,0.047689552830380066,2245
41,0.027760247943738357,2246
42,0.02332043955357471,2247
43,0.007159137668354256,2248
44,0.013853771192920533,2249
45,0.009886572215406753,2250
46,0.015052343215417449,2251
47,0.018237167347210426,2252
48,0.0076285445164305035,2253
49,0.00268810813785533,2254
50,0.007179424487632664,2255
51,0.013112184646494829,2256
52,0.0067696839939350465,2257
53,0.03781539392307519,2258
54,0.03552207650258268,2259
55,0.042498819851400804,2260
56,0.039306285762619776,2261
57,0.014619257899967588,2262
58,0.0020198778588506948,2263
59,0.007356005851592102,2265
60,0.037836348997527906,2266
61,0.01662458388511259,2267
62,0.015965457070639826,2268
63,0.021946749782521355,2269
64,0.06441040093441942,2270
65,0.06193815341309597,2271
66,0.025233079889769597,2273
67,0.018399261043189823,2274
68,0.007515788787023539,2275
69,0.005794599902468934,2277
70,0.015176709384604784,2278
71,0.0029041516737952915,2279
72,0.0022887495883272464,2280
73,0.01127053747427389,2281
74,0.012398294183781236,2282
75,0.003964315444039075,2283
76,0.030632867551725607,2284
77,0.029791329135032785,2285
78,0.2676272670774994,2286
79,0.22188428958021278,2287
80,0.18897349756304246,2288
81,0.2849960497273162,2289
82,0.2788881171459969,2290
83,0.24570667435204444,2291
84,0.051444456737637895,2292
85,0.10564506850845624,2293
86,0.011486687931473614,2294
87,0.01998582284984281,2295
88,0.06821433829559473,2296
89,0.008927377466812565,2297
90,0.03101341560528463,2298
91,0.06566427099935604,2299
92,0.018723294376377594,2300
93,0.03145982605011658,2301
94,0.07290011382218478,2302
95,0.017844927712516133,2303
96,0.04580000274349406,2304
97,0.075188520671792,2305
98,0.013623014385951883,2306
99,0.018673016330056535,2307
100,0.013734470318916317,2308
101,0.028461357343518567,2309
102,0.10945507460192345,2310
103,0.03751423667492484,2311
104,0.09047195996565156,2312
105,0.05076015280247442,2313
106,0.08967701936318956,2314
107,0.10536051803675744,2315
108,0.12159788899488129,2316
109,0.13173335354067287,2317
110,0.164692380846429,2318
111,0.2667256617034171,2319
112,0.2504575136442085,2320
113,0.27767382434169424,2321
114,0.2883993185936619,2322
