,MSE,Indexs
580,0.003081283134696088,607
581,0.000810584764018833,608
582,0.0013285627958416143,609
583,0.009752826149202769,610
584,0.04676042204719463,611
585,0.06428070474641165,612
586,0.004050785676484251,613
587,0.010935640349171665,614
588,0.055983815964550286,615
589,0.060609965527363086,616
590,0.02239102267705133,617
591,0.024026446636797944,618
592,0.05731108260498602,619
593,0.06211112386969305,620
594,0.005871637200625705,621
595,0.01405418297039879,622
596,0.030923506857144845,623
597,0.04891888597619833,624
598,0.001672294599310862,625
599,0.002164235127716858,626
600,0.022130730360551534,627
601,0.04549523823410006,628
602,0.004997883449507464,629
603,0.028588288070259746,630
604,0.004911875914178504,631
605,0.0018721704795257273,632
606,0.0018391561056351135,633
607,0.0020243005180293526,634
608,0.009851424841979187,635
609,0.002552898312892816,636
610,0.0014325829668808837,637
611,0.15121907373218277,638
612,0.002901036238105687,639
613,0.03433714311018308,640
614,0.0024349726771194396,641
615,0.005466984204559707,642
616,0.003288555377562392,643
617,0.0074862877991521345,644
618,0.008015337956488518,645
619,0.005157308467350554,646
620,0.004977653022510344,647
621,0.015102528086354412,648
622,0.016688122709398564,649
623,0.0019270314379190056,650
624,0.0054659088401298435,651
625,0.00704923682432942,652
626,0.0069503843393578625,653
627,0.005641078195284604,654
628,0.010820857586043531,655
629,0.0008411560268407454,656
630,0.004620833321128041,657
631,0.00483879435065307,658
632,0.0041884590674982555,659
633,0.011105874290614022,660
634,0.006337728251960659,661
635,0.014698254309759113,662
636,0.05064723495938279,663
637,0.05670345821454845,664
638,0.004132700355930858,665
639,0.03398803938758766,666
640,0.05087526109607024,667
641,0.028172712954281334,668
642,0.05484673707033603,669
643,0.005122017807519399,670
644,0.001202167017355638,671
645,0.009331836846594126,672
646,0.001321461527330832,673
647,0.000984043590795682,674
648,0.0011131512428563892,675
649,0.0061005287217987805,676
650,0.007425454443935688,677
651,0.0015478036279756122,678
652,0.011971427372826873,679
653,0.0020868391436054986,680
654,0.21976710525832835,681
655,0.19688562241852034,682
656,0.18943015626617535,683
657,0.09098844909971433,684
658,0.014843539091050342,685
659,0.01317642241874809,686
660,0.011567407100746123,687
661,0.00841676140948113,688
662,0.025564082272273247,689
663,0.012241184026560778,690
664,0.0020972637018894344,691
665,0.0071681573480662794,692
666,0.015193062722369513,693
667,0.0018557973385263423,694
668,0.0021705930539910262,695
669,0.004833586472724277,696
670,0.003423757849428473,697
671,0.009961072448552698,698
672,0.002318885961735226,699
673,0.011428593861579558,700
674,0.012990964776423393,701
675,0.007227026905505995,702
676,0.002795329332843989,703
677,0.00460588858520971,704
678,0.0112359950910816,705
679,0.011482132572904695,706
680,0.003161556552294449,707
681,0.010814904287134372,708
682,0.007472172334643079,709
683,0.004365054341644737,710
684,0.003984378800405904,711
685,0.01225479533627502,712
686,0.02664606136847671,713
687,0.001720100621363568,714
688,0.005254191368873885,715
689,0.015481541345715987,716
690,0.0002842668054563361,717
691,0.0015463296657744947,718
692,0.004005604526972348,719
693,0.0019430590844400507,720
694,0.006473655666266849,721
695,0.011321495934293305,722
696,0.0009989610051227029,723
697,0.0010606173566511826,724
698,0.01703066652835744,725
699,0.021108360877166974,726
700,0.02040116652923521,727
701,0.0019953572785070353,729
702,0.012412703656762234,731
703,0.0022710319577749377,732
704,0.006035252476299773,733
705,0.00798081557145623,734
706,0.010190184220394053,735
707,0.06020033121334551,736
708,0.013806580769563448,737
709,0.011337867989835762,738
710,0.005243985560687145,739
711,0.003730636350372059,740
712,0.005247772828974294,741
713,0.004866661885416875,742
714,0.0019111040405368647,743
715,0.007560029497056246,744
716,0.032749632400195336,745
717,0.01773808652312645,746
718,0.005527543474014149,747
719,0.028036531295373285,748
720,0.013024985418304396,749
721,0.0019464847905094349,750
722,0.0525563275597215,751
723,0.0006780380266003602,752
724,0.023819673993613427,753
725,0.04784322645489945,754
726,0.02613722795698512,755
727,0.002244741698509273,756
728,0.020167781071413583,757
729,0.009534802601756556,758
730,0.003219413596428114,759
731,0.0017807247239262477,760
732,0.003014628727798906,761
733,0.0025606543781962706,762
734,0.03192141954163746,763
735,0.014760202938336553,764
736,0.006026184140414914,765
737,0.0034882509871765437,766
738,0.00340129054401217,767
739,0.004371583421013376,768
740,0.024231266102150175,769
741,0.05707239102485149,770
742,0.0812795642718627,771
743,0.04552021800921067,772
744,0.07476083739655395,773
745,0.021015370599151696,774
746,0.0323708847726284,775
747,0.034104198613060105,776
748,0.013219665220948716,777
749,0.025233223917293185,778
750,0.03278029752639915,779
751,0.010161599231561293,780
752,0.045574838195713764,781
753,0.04699591999904102,782
754,0.05001717989854152,783
755,0.055956461364715854,784
756,0.08798272689113697,785
757,0.0014087173896829607,786
758,0.00183019403251316,787
759,0.023271247331908603,788
760,0.0017898864852890928,789
761,0.009714234693049788,790
762,0.022866678342459233,791
763,0.05095712010395221,792
764,0.034549429669694556,793
765,0.05097830813787078,794
766,0.01829319994914629,795
767,0.02234820318829177,796
768,0.04300066069485822,797
769,0.0004153793622515764,798
770,0.01420430591725562,799
771,0.0064585638418867206,800
772,0.0007829243116763375,801
773,0.0021013747916427826,802
774,0.020540165936538707,803
775,0.00286282382400295,804
776,0.029552234992203538,805
777,0.005764956433572446,806
778,0.001606877738486074,807
779,0.004018052840303742,808
780,0.002495956698261633,809
781,0.0003693065509658611,810
782,0.002051351542459266,811
783,0.006594582128485327,812
784,0.011794177016339844,813
785,0.019834216458350373,814
786,0.012137160356957298,815
787,0.0939342555506138,816
788,0.09824552458021912,817
789,0.1345967482480205,818
790,0.16571624609357702,819
791,0.12590095987633754,820
792,0.11975443816895048,821
793,0.004173009554766927,822
794,0.040645379313817315,823
795,0.05473303540902378,824
796,0.004421280509312195,825
797,0.011583932221163168,826
798,0.0016303014697012258,827
799,0.015343765140025797,828
800,0.004968643595196483,829
801,0.0011111919855357271,830
802,0.0013896214162323207,831
803,0.0100643054435721,832
804,0.010358005253791821,833
805,0.01390718552877205,834
806,0.0025031109014018254,835
807,0.003354296607612046,836
808,0.020325825960806062,837
809,0.003810075380876157,838
810,0.004212040157783477,839
811,0.000925520749955432,840
812,0.021171329780268134,841
813,0.0005830490884397382,842
814,0.004498467700881016,843
815,0.017492256879716155,844
816,0.0065944631811183695,845
817,0.005496019841148802,846
818,0.021315630238274635,847
819,0.005982380299721823,848
820,0.00014472873207610696,850
821,0.002074853495052682,851
822,0.0015771004471410585,852
823,0.0007989367038289198,853
824,0.0016933313185193675,854
825,0.009453656267092634,855
826,0.0065213764994404505,856
827,0.005968199235594839,857
828,0.006943231788569391,858
829,0.00531155376645618,859
830,0.022448388656375204,860
831,0.022416862905886143,861
832,0.016380966157436515,862
833,0.01579509240021133,863
834,0.015390505185188771,864
835,0.005112666656772808,865
836,0.009995659807533573,866
837,0.031045030873798358,867
838,0.011807689844455857,868
839,0.014902794028868646,869
840,0.024640625563901994,870
841,0.0004961981805390842,871
842,0.006538856812246197,872
843,0.004366809221273553,873
844,0.003399837196732846,874
845,0.009607882936311388,875
846,0.017151053764869795,876
847,0.007012408613786544,877
848,0.025701197183070037,878
849,0.0386716815917921,879
850,0.015531837123226207,880
851,0.026291503497116273,881
852,0.02165453827488933,882
853,0.01414174571429621,883
854,0.0099299859692722,884
855,0.032127631595076075,885
856,0.02749139871534131,886
857,0.0249737915629904,887
858,0.03638201025979715,888
859,0.005744147310160719,889
860,0.005554685932453389,890
861,0.008153844973844334,891
862,0.010981609628188093,892
863,0.01909757168630173,893
864,0.0192556512926207,894
865,0.02271293755250348,895
866,0.005808566802491121,896
867,0.01903592019180857,897
868,0.00949032943895725,898
869,0.009336810490415225,899
870,0.0035477092889102473,900
871,0.0027549014545224034,901
872,0.011352317448236213,902
873,0.04663028808339525,903
874,0.004588198968601486,904
875,0.004210263634442751,905
876,0.019080506748870903,906
877,0.06579584748383893,907
878,0.02528912171606455,908
879,0.021927542468670014,909
880,0.02662952630479272,910
881,0.020703656447988106,911
882,0.019867814825398525,912
883,0.0155868887992597,913
884,0.005765047312577342,914
885,0.00483600875226337,915
886,0.0016923440043609698,916
887,0.005883580251706432,917
888,0.00977237130015545,918
889,0.011054012373154384,919
890,0.003037958777602377,920
891,0.0025737540027347,921
892,0.013353573466228038,922
893,0.007920012334903732,923
894,0.0033985329739793686,924
895,0.0006789903631865529,925
896,0.006472466983276369,926
897,0.002810118820378489,927
898,0.0002818543380105158,928
899,0.012277676725040682,929
900,0.011222963791527254,930
901,0.008004422713447222,931
902,0.0010826180475750151,932
903,0.004262489628481403,933
904,0.00831790459108334,934
905,0.006935615727392787,935
906,0.004295476996268412,936
907,0.02446881258555104,937
908,0.013230306209578829,938
909,0.011925241741539602,939
910,0.008273918910688922,940
911,0.016352937963979266,941
912,0.004867170324071001,942
913,0.00024820960995244933,943
914,0.0014535894983996281,944
915,0.0004416945935253543,945
916,0.0003837592527371455,946
917,0.016788856039888663,947
918,0.0028995600469524825,948
919,0.0024851212070643685,949
920,0.01088290286338279,950
921,0.005067474211497717,951
922,0.01711980607907598,952
923,0.01476559120874992,953
924,0.005595756338554542,954
925,0.0024926104532463113,955
926,0.03207869044146874,956
927,0.022358856723056236,957
928,0.021989852288721735,958
929,0.01238534103565562,959
930,0.0018628567041297384,960
931,0.002295476462290716,961
932,0.00010348365669064037,962
933,0.0027030961500040715,963
934,0.005148827455480365,964
935,0.016881760932445943,965
936,0.00757728802730323,966
937,0.007533868836965832,967
938,0.008861176878509394,968
939,0.005029423459820818,969
940,0.0028607329375474892,970
941,0.006087329794512135,971
942,0.008023381388300041,972
943,0.00743338056965497,973
944,0.011328095884499073,974
945,0.02750301652211427,975
946,0.004809136689005409,976
947,0.00026199285418965695,977
948,0.01343441211888316,978
949,0.007476433099353241,979
950,0.007723566062922844,980
951,0.0056925150486258356,981
952,0.0038051522801084447,982
953,0.012874687751117999,983
954,0.010282004351576782,984
955,0.00762659447578675,985
956,0.0098734401132552,986
957,0.021988901401276167,987
958,0.02086266376781332,988
959,0.0008083588474497049,989
960,0.006460743416317427,990
961,0.00851477810541011,991
962,0.005029767147356927,992
963,0.0020971008478251735,993
964,0.0015976471100038819,994
965,0.002699927683013733,995
966,0.005638083386972582,996
967,0.005648927349919848,997
968,0.004874819530658094,998
969,0.01696683525587313,999
970,0.012547557878628475,1000
971,0.0014399504481600192,1001
972,0.0017186636451577374,1002
973,0.01972451575891641,1003
974,0.011810689105394954,1004
975,0.004922615139731124,1005
976,0.008308928648780191,1006
977,0.03266704658478431,1007
978,0.02300191785006374,1008
979,0.018256142251200272,1009
980,0.011757519487771215,1010
981,0.07759759174423529,1011
982,0.021773101166277047,1012
983,0.008913094914567236,1013
984,0.009150456582238018,1014
985,0.004246048797332348,1016
986,0.0014464124432900817,1018
987,0.0006729413462433224,1019
988,0.0023842367017946763,1020
989,0.00016359447739214457,1021
990,0.0019095133838431455,1022
991,0.0018920247071649253,1023
992,0.0032547728554757527,1024
993,0.011084530126586806,1025
994,0.009748092191066609,1026
995,0.053157827959725436,1027
996,0.04326181410732129,1028
997,0.05256734019657374,1029
998,0.006032069813990929,1030
999,0.00652071568062365,1031
1000,0.003756282819302993,1032
1001,0.004538970866654297,1033
1002,0.0045065421847439715,1034
1003,0.01026171645620273,1035
1004,0.05256365168449567,1036
1005,0.024684659072749502,1037
1006,0.05043193070207247,1038
1007,0.0017043689556127308,1039
1008,0.00642144452132112,1040
1009,0.008202318078265837,1041
1010,0.003024889291003311,1042
1011,0.004397766843140351,1043
1012,0.006540108878807085,1044
1013,0.007859891892639912,1045
1014,0.010029841762736942,1046
1015,0.0031311919902828576,1047
1016,0.001922417841189258,1048
1017,0.011388868779669999,1049
1018,0.002975291229928623,1050
1019,0.0028151979764745277,1051
1020,0.010226766405066234,1052
1021,0.0027959176664795657,1053
1022,0.0049479543695181,1054
1023,0.0004243400591908173,1055
1024,0.0008835681589558098,1056
1025,0.004241470943629824,1057
1026,0.0018155044892808631,1058
1027,0.0007498593120554387,1059
1028,0.005682304940756861,1060
1029,0.0064644175035067164,1061
1030,0.004849474171358088,1062
1031,0.004937457719423925,1063
1032,0.01011015721501664,1064
1033,0.01966545222994391,1065
1034,0.021397829986535766,1066
1035,0.023486486887826855,1067
1036,0.014089595978790684,1068
1037,0.005246266016396009,1069
1038,0.009984105007853865,1070
1039,0.031829888631922425,1071
1040,0.016873563215227275,1072
1041,0.035371724129809455,1073
1042,0.0039124258968872725,1074
1043,0.0017671986428475686,1075
1044,0.0009180168337093492,1076
1045,0.0045558576576905045,1077
1046,0.014767438281439227,1078
1047,0.0077135194316963135,1079
