,MSE,Indexs
0,0.136023959863641,2323
1,0.11826713454496296,2324
2,0.1433606736715399,2325
3,0.12279116701804443,2326
4,0.04397032565471278,2327
5,0.022128516357485056,2328
6,0.04025251730100316,2329
7,0.02505647387655321,2330
8,0.049739182554192296,2332
9,0.02162863870914696,2333
10,0.05072990764040316,2334
11,0.0383416930319895,2335
12,0.07213176838173833,2336
13,0.04139119075654387,2337
14,0.09005481121239924,2338
15,0.07108044840573585,2339
16,0.08897843027254752,2340
17,0.10401188059390204,2341
18,0.10030067744810624,2342
19,0.11236661132598319,2343
20,0.01959393529689475,2344
21,0.017842207663029543,2345
22,0.052491319675073006,2346
23,0.030936171596056914,2347
24,0.08237758437375112,2348
25,0.05271333649504752,2349
26,0.07240364793733678,2350
27,0.07754364416087944,2351
28,0.10021791906093047,2352
29,0.0806928835035166,2353
30,0.03525777894930023,2354
31,0.016859173979792853,2355
32,0.03463683934061548,2356
33,0.05291949289096202,2357
34,0.07273649502463288,2358
35,0.06686548572826327,2359
36,0.0747697690467745,2360
37,0.09459607253303025,2361
38,0.08511537179605522,2362
39,0.11602753198959498,2363
40,0.022886288768244334,2364
41,0.020193270775455924,2365
42,0.021004741551083672,2366
43,0.025944484072182288,2367
44,0.027922918066820887,2368
45,0.03164513540814092,2369
46,0.029628297200034733,2370
47,0.033069557604446805,2371
48,0.036179868311557534,2372
49,0.03434298079755717,2373
50,0.06003336510649012,2374
51,0.035864659394735925,2375
52,0.04520582244344879,2376
53,0.04451476266152856,2377
54,0.08506750920970553,2378
55,0.04962064793463095,2379
56,0.07461734427151702,2380
57,0.06334946071730979,2381
58,0.053005833859741225,2382
59,0.05690771320902205,2383
60,0.044025655074424665,2384
61,0.04529398378254929,2385
62,0.04631433608259958,2386
63,0.06805747925020582,2387
64,0.08959202950701621,2388
65,0.07395132363717004,2389
66,0.05607220628561729,2390
67,0.05613273731617029,2391
68,0.08158563639262802,2392
69,0.025986159339016695,2393
70,0.04341068302677622,2394
71,0.09273761841892358,2395
72,0.05676467069405656,2398
73,0.020755159121241207,2399
74,0.024686990355488436,2400
75,0.03795872795395608,2401
76,0.03113806885767108,2402
77,0.04006460234134101,2403
78,0.05500169160381749,2404
79,0.08604520659522152,2405
80,0.03622016467490327,2406
81,0.04400484727217422,2407
82,0.07500520725215354,2408
83,0.026561142604578866,2409
84,0.0223184814083905,2410
85,0.13384203109693876,2411
86,0.04960237276116449,2412
87,0.025901621507422434,2413
88,0.09282307125432675,2414
89,0.02295970914917995,2415
90,0.028726952478934104,2416
91,0.11375250461831998,2417
92,0.03668764119576145,2418
93,0.023497303237607858,2419
94,0.09058410876695237,2420
95,0.016393554353330977,2421
96,0.03827935251026923,2422
97,0.10834942442318492,2423
98,0.024230944384359757,2424
99,0.028395062735353152,2425
100,0.10426036536071666,2426
101,0.05203775086890863,2427
102,0.05044655834158173,2428
103,0.11214092591401191,2429
104,0.024636110478736522,2430
105,0.025535939632544784,2431
106,0.12180100884523754,2432
107,0.028352422353018894,2433
108,0.02347072703328079,2434
109,0.16448311066240967,2435
110,0.18671633186402917,2436
111,0.16500874994192496,2438
112,0.13293906975119182,2439
113,0.1115479138978883,2440
114,0.09458428564048195,2441
115,0.10745276212499168,2442
116,0.07676558565950044,2443
117,0.04210805080928506,2444
118,0.14589054884643934,2445
119,0.11792488587667843,2446
120,0.16259516435555518,2447
121,0.18218847009879094,2448
122,0.17260114355277098,2449
123,0.1556495588542505,2450
124,0.15866230109312565,2451
125,0.14519805567733243,2452
126,0.05892183528574901,2453
127,0.07068072771919116,2454
128,0.08192263517475096,2455
129,0.008519838515237518,2456
130,0.05609696884714046,2457
131,0.013326912262703687,2458
132,0.02486913823571897,2459
133,0.03649038502967241,2460
134,0.024931445098865784,2461
135,0.04578427204385895,2462
136,0.08765478307071778,2463
137,0.03168964387480216,2464
138,0.05874759384052278,2465
139,0.037907877155750676,2466
140,0.04658151364989965,2467
141,0.05732099274826466,2468
142,0.055309674938946805,2469
143,0.06850938762332551,2470
144,0.09051677943506596,2471
145,0.08894209166711908,2472
146,0.1074927294557657,2473
147,0.01719654872457908,2474
148,0.008849885522982074,2475
149,0.023394036834234754,2476
150,0.028816872158913525,2477
151,0.05128357350602595,2478
152,0.01342075935658308,2479
153,0.03628895932787441,2480
154,0.013048271111507666,2481
155,0.006197746270730265,2482
156,0.03984588038722262,2483
157,0.014729916367950659,2484
158,0.04854632545147388,2485
159,0.0184009750206346,2486
160,0.034015735560452946,2487
161,0.0317760254015987,2488
162,0.018102889242963213,2489
163,0.03295200176173659,2490
164,0.044744523895561945,2491
165,0.050909663164594915,2492
166,0.039182520321630464,2493
167,0.057771557435136234,2494
168,0.06437271658008721,2495
169,0.07137357425152265,2496
170,0.06265843877811421,2497
171,0.09553955211414922,2498
172,0.0684481245792782,2499
173,0.07374765317578014,2500
174,0.0507391698854284,2501
175,0.06587857906861218,2502
176,0.10737648482922701,2503
177,0.12928923960518182,2504
178,0.10902764158026823,2505
179,0.13905941020764553,2506
180,0.05295875229276483,2507
181,0.052612662253333164,2508
182,0.04841877899673097,2509
183,0.060274855878849086,2510
184,0.045792139387611584,2511
185,0.050667939991964374,2512
186,0.021361937774138712,2513
187,0.04553189331687297,2514
188,0.035844345229315344,2515
189,0.05755029915273424,2516
190,0.031657873018627165,2517
191,0.06283436274445188,2518
192,0.057582225766566686,2519
193,0.0805033531674109,2520
194,0.05040912948605472,2521
195,0.06926033786448453,2522
196,0.08006544823928748,2523
197,0.08165530197441852,2524
198,0.10301487094970264,2525
199,0.08795932995894036,2526
200,0.11811497598840294,2527
201,0.15705282461256811,2528
202,0.13741619716473388,2529
203,0.1595148515705197,2530
204,0.03587987447955632,2555
205,0.03714100645053869,2556
206,0.0387498434967724,2557
207,0.04012799546514983,2558
208,0.03415057653884917,2559
209,0.032015694463637244,2560
210,0.02283976714794721,2561
211,0.04105011768648055,2562
212,0.015400745712802396,2563
213,0.005801102943461456,2564
214,0.02153780435469845,2565
215,0.025562739461253824,2566
216,0.021184169806868006,2567
217,0.012026170786443727,2568
218,0.0081508143060028,2569
219,0.0236315435810676,2570
220,0.01908556467334616,2571
221,0.028795739741660487,2572
222,0.021159881955671648,2584
223,0.03200505443813112,2585
224,0.01779124829290557,2586
225,0.027027599412053693,2587
226,0.00980871936194761,2588
227,0.019372845827716853,2590
228,0.019576207624487994,2591
229,0.021005188664420776,2592
230,0.027133303738252564,2593
231,0.02711365064405946,2594
232,0.034756169312873626,2595
233,0.03283201938380718,2596
234,0.03156075423070268,2597
235,0.02082513726215764,2598
236,0.03922606746962719,2599
237,0.03494868503096477,2600
238,0.04227563582980944,2601
239,0.024554288947235575,2602
240,0.02874586471752408,2603
241,0.024021886998172814,2604
242,0.03825465290837429,2605
243,0.030875874828966057,2606
244,0.048570125068478937,2607
245,0.02005391257069304,2608
246,0.0350865298031108,2609
247,0.04414620201658464,2610
248,0.06052543426258126,2611
249,0.06716393164201732,2612
250,0.04153371254851814,2613
251,0.08276833722280298,2614
252,0.05925791155152498,2615
253,0.13289990992520548,2616
254,0.10831520669425503,2617
255,0.16815691037728375,2618
256,0.11323552254861047,2619
257,0.04588982930896083,2620
258,0.06977008862940871,2621
259,0.13230545523634754,2622
260,0.0421076354419841,2623
261,0.07080958832498736,2624
262,0.09979790401999193,2625
263,0.05883546214898208,2626
264,0.025383474744263366,2627
265,0.024549423602253245,2628
266,0.01923250791361641,2629
267,0.029500598570208217,2630
268,0.014867384337427604,2631
269,0.009970788281005017,2632
270,0.009133846829251764,2633
271,0.021050761967544112,2634
272,0.028592925299079197,2635
273,0.06603762807150619,2636
274,0.009988591985268235,2637
275,0.014047696827194997,2638
276,0.028076680720368907,2639
277,0.03258489147044566,2640
278,0.048279102386761696,2641
279,0.04550858830461718,2642
280,0.025466837590686315,2643
281,0.03438805317827078,2644
282,0.03426295218896251,2645
283,0.06582080270920732,2646
284,0.061893093801053976,2647
285,0.09513223674112752,2648
286,0.09366636621406388,2649
287,0.09185945690760473,2650
288,0.11121390793068979,2651
289,0.04931850113728051,2652
290,0.049294664404783285,2653
291,0.07419426511460668,2654
292,0.051455131406893014,2655
293,0.08702328569325253,2656
294,0.0747302196940987,2657
295,0.06436723717490662,2658
296,0.0714817377838322,2659
297,0.08962657356540726,2660
298,0.08015540967077535,2661
299,0.09483631095400175,2662
300,0.09966185854592231,2663
301,0.11177236488916348,2664
302,0.1056834386783187,2665
303,0.0801076336852792,2666
304,0.09353654881472027,2667
305,0.12190334176457003,2668
306,0.0813389958878251,2669
307,0.08385366278686673,2670
308,0.07609908440329878,2671
309,0.07517098161730185,2672
310,0.08575916896256718,2673
311,0.07546659749376623,2674
312,0.0822008779465236,2675
313,0.07916004926461763,2676
314,0.10750713910692655,2677
315,0.041664475493436694,2678
316,0.03010093574771552,2679
