,MSE,Indexs
0,0.10866793120287686,2751
1,0.11320093061468883,2752
2,0.009331701349163973,2753
3,0.012110118114512113,2754
4,0.009429300433671666,2755
5,0.02084823960397944,2756
6,0.0037348816462346103,2757
7,0.010861874677227705,2758
8,0.02376686483548343,2759
9,0.02924676536117236,2760
10,0.005996534576171896,2761
11,0.014226049002137775,2762
12,0.020997016080088606,2763
13,0.025575723899652597,2764
14,0.1127352809131557,2765
15,0.1086307123911348,2766
16,0.11645429050500293,2767
17,0.006036283364375225,2768
18,0.009780559062899697,2769
19,0.02246379742525549,2770
20,0.04249375657060946,2771
21,0.044405938545867614,2772
22,0.04537093312329604,2773
23,0.045924550061854245,2774
24,0.05358109403136443,2775
25,0.07305236085977157,2776
26,0.06911628199781138,2777
27,0.06193826441449376,2778
28,0.06729297057885315,2779
29,0.0603769228192767,2780
30,0.0681046590305411,2781
31,0.0775976921609785,2782
32,0.16446720190574918,2783
33,0.18729835802907988,2784
34,0.0029164557043077533,2785
35,0.014598120586691831,2786
36,0.01552697397185944,2787
37,0.010435628684865266,2788
38,0.006544136259197785,2789
39,0.00895917441400885,2790
40,0.0031457442405782073,2791
41,0.008535724362379194,2792
42,0.02783453468060514,2793
43,0.002732946709961694,2794
44,0.010160937673982552,2809
45,0.007465058561648449,2810
46,0.015957037533166536,2811
47,0.02168984926275408,2812
48,0.014742475540163174,2813
49,0.024649342469970855,2814
50,0.06363653254689268,2815
51,0.061873835135452686,2816
52,0.07202539086819287,2817
53,0.0951714255873578,2818
54,0.1202763217402893,2819
55,0.11952394735375439,2820
56,0.08805241271416538,2821
57,0.08657254891860645,2822
58,0.09885330619148419,2823
59,0.08180048278143943,2824
60,0.07850550778621157,2825
61,0.10272264046474282,2826
62,0.013583180042680715,2827
63,0.009331983261134437,2828
64,0.025270073230943577,2829
65,0.05444520024257008,2830
66,0.04961250198870498,2831
67,0.046515831891119165,2832
68,0.05226548058672942,2833
69,0.07749395501895882,2834
70,0.034130456201262045,2835
71,0.0377098941570485,2836
72,0.056838636074922254,2837
73,0.012275736588089739,2838
74,0.02131836211665462,2839
75,0.01703772277987156,2840
76,0.013071909979483154,2841
77,0.004043210160374801,2842
78,0.01044582859866561,2843
79,0.014056825967749651,2844
80,0.008913179430261332,2845
81,0.011241667061630068,2846
82,0.011645249322885987,2847
83,0.009963240669196642,2848
84,0.00428869995036521,2849
85,0.002348432669454327,2850
86,0.02288042949012252,2851
87,0.029207232133607097,2852
88,0.03554477384224149,2853
89,0.018160851930050168,2854
90,0.0507992371303688,2855
91,0.14617950151339634,2856
92,0.10934457281715197,2857
93,0.1163233462869177,2858
94,0.1432712094001146,2859
95,0.13539906171635346,2860
96,0.13886895750672007,2861
97,0.018436652813489388,2862
98,0.0084231657112147,2863
99,0.003135538989706765,2864
100,0.021622076702775116,2865
101,0.021056966487212753,2866
102,0.019269904737983467,2867
103,0.01915711954820451,2868
104,0.008544234579204545,2869
105,0.01216620193273481,2870
106,0.010768065660381252,2871
107,0.005183308633902917,2872
108,0.007024302581889941,2873
109,0.03420571651039716,2874
110,0.014195138972965824,2875
111,0.007325404680302208,2876
112,0.07046041255048922,2877
113,0.036723020994181454,2878
114,0.030095979200269362,2879
115,0.07198927927245037,2880
116,0.12082734943598579,2881
117,0.10865891638539493,2882
118,0.018113096792309453,2883
119,0.006096832492311772,2884
120,0.011913234971933861,2885
121,0.02132193030532117,2886
122,0.029644659743301553,2887
123,0.02264080967019344,2888
124,0.03264871884164446,2889
125,0.0315215227694415,2890
126,0.04370028553462222,2891
127,0.019376748804653083,2892
128,0.028671170734718292,2893
129,0.05495923641943622,2894
130,0.01777110458573604,2895
131,0.019829661685122017,2896
132,0.07974668999360969,2897
133,0.09623641217108035,2898
134,0.03434756520068207,2899
135,0.009122146254128568,2900
136,0.007936508931575902,2901
137,0.007784753838809257,2902
138,0.039025473606211815,2903
139,0.030411625280449692,2904
140,0.09612358724174998,2905
141,0.09627342047799682,2906
142,0.06948664092734429,2907
143,0.11473181055141923,2908
144,0.02051607822294524,2909
145,0.012513339189719455,2910
146,0.0219267761123671,2911
147,0.034236109449661066,2912
148,0.002761456830516344,2913
149,0.007168089398590011,2914
150,0.025791535656449437,2915
151,0.008648782967209053,2916
152,0.008761315513137967,2917
153,0.01068515499162498,2918
154,0.004240413769201819,2919
155,0.010811032718597449,2920
156,0.015101816849665287,2921
157,0.025127034529145876,2922
158,0.01791108854845468,2923
159,0.009105200249180797,2924
160,0.006805569356611502,2925
161,0.12097265305965692,2926
162,0.004009513924846222,2927
163,0.008623027118616759,2928
164,0.009286383902985697,2929
165,0.016097272207880237,2930
166,0.01982208066485369,2931
167,0.007298716233141136,2932
168,0.005419516178837482,2933
169,0.008945894482430102,2934
170,0.00735473772902834,2935
171,0.014624290096675483,2936
172,0.006094227613760376,2937
173,0.004871303067343475,2938
174,0.014635519806706888,2939
175,0.009881395898327388,2940
176,0.004513683031357427,2941
177,0.15613999228762057,2942
178,0.1646537310853107,2943
179,0.10993719026867708,2944
180,0.010648179969557317,2945
181,0.07313732990502245,2946
182,0.0038526728618010174,2947
183,0.00809547867298547,2948
184,0.007795440074270145,2949
185,0.008977704633936717,2950
186,0.004741521958508964,2951
187,0.02324825973196551,2952
188,0.004341494332333645,2953
189,0.0036012061031084294,2954
190,0.004142804657623871,2955
191,0.0038108098312298277,2956
192,0.003167467825630925,2957
193,0.01048829262581325,2958
194,0.0012130527977715839,2959
195,0.01263831521575475,2960
196,0.031406564343436756,2961
197,0.02205498228084592,2962
198,0.0195721009898264,2963
199,0.03507023181877256,2964
200,0.008125829825122064,2965
201,0.012480602565761759,2966
202,0.029059486349216703,2967
203,0.006046591711394922,2968
204,0.004170804068357955,2969
205,0.0062948115805605,2970
206,0.011281174389800313,2971
207,0.01234704894126377,2972
208,0.013040725429313234,2973
209,0.0062031609470285754,2974
210,0.009615102818332453,2975
211,0.02395458835193459,2976
212,0.08883606172998743,2977
213,0.04882509910681889,2978
214,0.04211316424224904,2979
215,0.08178853195275522,2980
216,0.10806078629243933,2981
217,0.11342730333159196,2982
218,0.10881706208098536,2983
219,0.11544363229621608,2984
220,0.13505507652282642,2985
221,0.0015491522134382554,2986
222,0.003106233789151989,2987
223,0.006434941812215288,2988
224,0.012598869946376745,2989
225,0.017815895165769494,2990
226,0.016457407666676083,2991
227,0.0027444326739083976,2992
228,0.0059729571352558205,2993
229,0.010285937191250939,2994
230,0.004287960528636164,2995
231,0.0013463658108223409,2996
232,0.004709264713683291,2997
233,0.012079615943649603,2998
234,0.010131115380122327,2999
235,0.019646480430449528,3000
236,0.00926958483318046,3001
237,0.007328712052563208,3002
238,0.003294200748922124,3003
239,0.006884908281053838,3004
240,0.009868049107936917,3005
241,0.013782526704333659,3006
242,0.0014086436295190803,3007
243,0.004913212760045597,3008
244,0.0037404733808394605,3009
245,0.004011202982329836,3010
246,0.010170335708868994,3011
247,0.0008239084341827683,3012
248,0.007291934408930862,3013
249,0.013422010551678293,3014
250,0.007289564499036329,3015
251,0.012117927686104686,3016
252,0.012711551478417668,3017
253,0.0372924662762812,3018
254,0.01579298792538165,3019
255,0.023216325306736733,3020
256,0.01917033490149582,3021
257,0.019076062157684776,3022
258,0.012700761262897447,3023
259,0.01165888421454068,3024
260,0.01078962592713611,3027
261,0.0186434642214558,3028
262,0.03534306171900592,3029
263,0.008161314712402537,3030
264,0.013422250703695142,3031
265,0.00941173619102907,3032
266,0.012146551606496392,3033
267,0.011476582864174856,3034
268,0.004454724280805831,3035
269,0.012590967792158599,3036
270,0.011954147701430842,3037
271,0.027068044762356958,3038
272,0.024601558674592402,3039
273,0.0035263828848769115,3040
274,0.018987108503932443,3041
275,0.04039360348058377,3042
276,0.011517206579371607,3043
277,0.01715859310252069,3044
278,0.027903272422425646,3045
279,0.013112298637994256,3046
280,0.01761599491932549,3047
281,0.019024152663177654,3048
282,0.008616719257029847,3049
283,0.005419362364519633,3050
284,0.0024927427061766905,3051
285,0.008811410433960429,3052
286,0.008694711409961677,3053
287,0.026854124222573782,3054
288,0.024353466119569445,3055
289,0.018828790912648972,3056
290,0.0018234432432515295,3057
291,0.005534154293736565,3058
292,0.010190297054497916,3059
293,0.010425874556296908,3060
294,0.00747880509535457,3061
295,0.00639146330903494,3062
