,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.15440908072055473,0.29752079293708256,0.03853807771998757,0.6739549976939929,0.0410662273769815,0.6638990316608894
