,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.7375393710741635,1.218445779237991,0.9226365259985452,1.0333451626177355,0.9206868738969158,1.019541412325254
