,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,CO2,GBR_separate,0.859875961958749,1.6241565934496305,-1,-1,0.7909444619845755,1.9025216748078873,0.7880146544187997,1.9462667674885905,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,CO2,LGBM_separate,0.8571041008223894,1.512008208057608,-1,-1,0.762156455072306,1.920895542294242,0.7586853909112314,1.96654385819954,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
2,CO2,BGLGBM_separate,0.8669624502280218,1.4802214317602105,-1,-1,0.7619332245489041,1.9043494204593119,0.7586156521879568,1.9502354978873386,{'n_estimators': 10}
