,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9295501672197876,0.693881327849885,-1,-1,0.9299930546441149,0.6398776257408699,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1556,1124,421,312,203,210,185,144,115,126,101,210,113,50,71,71,59,35,35,75,54,63,46,69,54,44,48,103,57,74,66,115,136,274,712,0,0,1915,4473,1181
