,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9280742743069311,0.7042848216964619,0.9324647212509163,0.6270483063003798,0.08040133585194514,0.06202681333876563,0.02020123214440041,0.014400046915317852,0.010994093608405248,0.010054797091250295,0.008435628480067164,0.008712226378754769,0.005429798634517328,0.0067125498475252175,0.005068046964702397,0.005256816919145153,0.005806103929775177,0.0037628924528068943,0.0036155561317085818,0.004165944417694483,0.0038211143622603307,0.002310853488400805,0.0020260799782708,0.002862827018284628,0.0025420966208625014,0.0022358112028840575,0.0020391891057693497,0.0020378952306875564,0.0020070595207229897,0.002153057520648913,0.003156383569761843,0.003037732261688704,0.002928399817277183,0.0032268651925379953,0.003977490524340408,0.005984394483746312,0.006686082200575329,0.011287813128881316,0.030475491684877218,0.0,0.0,0.11663586799511093,0.30462223539143424,0.05491960689902095,0.04202698371544625,0.05779116510488043,0.07416362087484722,11520.0
