,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.925202670244594,0.70468331568309,-1,-1,0.9243614667627381,0.7556377630851173,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1514,1318,455,353,246,227,180,263,128,129,117,106,118,68,71,87,79,62,43,59,75,64,62,56,45,37,49,39,51,67,73,118,145,274,571,0,0,1663,4432,1256
