,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9215443193795545,0.7699043006021716,-1,-1,0.8940969862063579,0.9224448058718501,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",540,403,143,104,87,87,67,58,36,48,36,26,37,25,30,23,20,17,25,21,20,13,16,25,13,19,26,26,26,24,29,34,58,88,245,0,0,648,2188,369
