,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9162923036805826,0.8506275355425064,-1,-1,0.9170498357182466,0.6314414025945558,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1693,1314,592,400,250,274,210,184,128,184,123,132,145,91,92,109,90,80,64,90,76,80,53,73,49,55,80,56,83,85,116,167,124,347,751,0,0,1689,4571
