,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9189360623245438,0.7980589580373799,-1,-1,0.9499844937697355,0.4705832262914821,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1618,1094,448,354,260,211,233,186,163,159,86,142,134,72,64,84,113,63,28,92,57,63,48,45,49,44,46,65,48,96,100,124,123,262,605,0,0,1693,4558,1070
