,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9122089429493337,0.8067828872263851,-1,-1,0.9342249953938219,0.7282447110313849,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1712,1357,566,462,286,260,230,216,159,167,119,148,127,91,110,80,68,55,56,66,88,87,63,35,80,54,73,63,82,80,114,173,171,361,617,0,0,1712,4512
