,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.930957462022539,0.698069572961796,-1,-1,0.8866122506259391,0.9246974448268428,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1621,1441,554,354,255,215,221,199,134,158,154,192,173,80,58,108,134,64,63,88,69,90,51,69,82,87,73,86,86,94,118,135,150,328,787,0,0,1571,4558
