,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9314599703720443,0.6757850457238003,-1,-1,0.9083925197538625,0.788728143946049,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1376,1114,339,241,238,158,159,128,86,133,147,69,126,80,78,64,55,44,44,87,67,32,40,41,38,41,46,43,43,46,86,96,133,227,653,0,0,1863,4675,963,801
