,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9273458369316444,0.7033406511923351,-1,-1,0.9192735197143177,0.7302036812179942,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1676,1312,479,278,253,265,144,159,124,215,106,96,122,107,77,110,59,54,29,51,42,48,46,45,58,37,66,73,65,70,110,122,115,246,725,0,0,1680,4409,1027
